dataset,k,radius_lambda,threshold,acceptance_mode,seed_count,oos_f1_mean,oos_f1_std,oos_f1_min,known_f1_mean,known_f1_std,known_f1_min,accuracy_mean,accuracy_std,accuracy_min,known_recall_mean,known_recall_std,known_recall_min,false_accept_rate_mean,false_accept_rate_std,false_accept_rate_min,false_reject_rate_mean,false_reject_rate_std,false_reject_rate_min,auroc_mean,auroc_std,auroc_min,aupr_oos_mean,aupr_oos_std,aupr_oos_min,paper_oos_f1,delta_oos_f1_pp,beats_paper_oos_f1_mean
banking77_oos,4,2.0,0.75,normalized_union,3,0.9027559749699808,0.0013302294508028222,0.9018091850935519,0.5818104249366597,0.002025725365550164,0.5793739395434172,0.8376633986928105,0.0017936681699428163,0.8362745098039216,0.5256666666666666,0.0024944382578492965,0.523,0.050541125541125546,0.0027592096935025877,0.046753246753246755,0.47433333333333333,0.0024944382578492965,0.471,0.9052983766233766,0.005062766234227112,0.8990487012987013,0.9675287437896619,0.002575154645217055,0.9641033877193554,88.23,2.0455974969980844,True
banking77_oos,4,3.0,0.7,nearest_sphere,3,0.9026908720013819,0.0018817347459857226,0.9005202585527353,0.6235816270746762,0.01488857322213199,0.6095261593315301,0.8401960784313726,0.00404721113611137,0.8365196078431373,0.607,0.01639105447085901,0.593,0.0724025974025974,0.0014759936901499848,0.07045454545454545,0.393,0.016391054470858993,0.37,0.9014346320346321,0.006143074803794412,0.8943837662337664,0.9654763076165621,0.002876207584648685,0.9617199152718094,88.23,2.0390872001381837,True
banking77_oos,5,2.5,0.75,nearest_sphere,3,0.9026236689223409,0.005606463424372469,0.8947368421052632,0.6232396778804727,0.02686640010477798,0.5966524542470866,0.8404411764705882,0.008947477283417934,0.828921568627451,0.6036666666666667,0.0271456974286698,0.573,0.07164502164502164,0.005724688811878008,0.06428571428571428,0.39633333333333337,0.02714569742866978,0.361,0.9011306277056277,0.006350347986000399,0.8933782467532467,0.965601540281586,0.002454269528137011,0.9633899849803971,88.23,2.0323668922340943,True
banking77_oos,5,2.0,0.85,normalized_union,3,0.9025776889035768,0.0047799825901177345,0.8961017778502691,0.6678650204480349,0.02195708269783969,0.6405301972826608,0.8425653594771242,0.007647512695317987,0.8318627450980393,0.7193333333333333,0.018785337071473843,0.696,0.10259740259740259,0.006267719582497943,0.09383116883116883,0.2806666666666667,0.018785337071473823,0.258,0.9040811688311688,0.006275229132118952,0.8964785714285715,0.9671643570841431,0.002226006089321849,0.9653690176482561,88.23,2.0277688903576774,True
banking77_oos,5,3.0,0.75,nearest_sphere,3,0.9025769679619512,0.0044124266048653675,0.8964960439205555,0.6576355500117509,0.01912583570757168,0.6397565820787892,0.8416666666666667,0.0057689226940881265,0.8340686274509804,0.6933333333333334,0.024115462996914538,0.663,0.09567099567099568,0.005230755832724925,0.08831168831168831,0.30666666666666664,0.024115462996914562,0.278,0.9012392857142858,0.006115611241976535,0.8937746753246754,0.9656424713942665,0.002338641588412263,0.9635659154838796,88.23,2.027696796195116,True
banking77_oos,5,1.5,0.9,normalized_union,3,0.9025467414959382,0.004296517174436025,0.8966076935562408,0.6590992629909631,0.02002752884822316,0.6349668458680844,0.8419117647058824,0.007035637301180036,0.8321078431372549,0.6976666666666667,0.017594190960528843,0.681,0.09686147186147187,0.006863554110696075,0.08733766233766234,0.30233333333333334,0.01759419096052885,0.278,0.9021068181818181,0.006788384750736798,0.8938295454545454,0.9663298729199385,0.002490097623004711,0.9641503196994868,88.23,2.0246741495938068,True
banking77_oos,2,0.25,0.9,nearest_sphere,3,0.9025057886121127,0.0018433777203462646,0.9006880047861202,0.5243828529911131,0.010197026235218638,0.5106770262680839,0.8352124183006536,0.0029161059309762557,0.8318627450980393,0.414,0.008286535263104022,0.405,0.02121212121212121,0.001460036532817321,0.019155844155844155,0.586,0.008286535263104043,0.575,0.9089912337662337,0.009583379811963052,0.8954383116883117,0.9674683142162076,0.003959243757213143,0.9618914729573049,88.23,2.0205788612112627,True
banking77_oos,2,0.25,0.9,normalized_union,3,0.9025057886121127,0.0018433777203462646,0.9006880047861202,0.524416898678809,0.010151276455056516,0.5107791633311717,0.8352124183006536,0.0029161059309762557,0.8318627450980393,0.414,0.008286535263104022,0.405,0.02121212121212121,0.001460036532817321,0.019155844155844155,0.586,0.008286535263104043,0.575,0.9089931818181819,0.009594852594443612,0.895424025974026,0.9674687960652245,0.003964196420095563,0.9618851994263893,88.23,2.0205788612112627,True
banking77_oos,4,2.0,0.8,nearest_sphere,3,0.9024966991438061,0.0026752764423945198,0.8990011098779135,0.6279435597100312,0.016139881123873216,0.6124997400196027,0.8395424836601307,0.004891055407547618,0.8343137254901961,0.6226666666666666,0.016679994670929087,0.608,0.07694805194805195,0.0024296476537493134,0.0737012987012987,0.37733333333333335,0.016679994670929087,0.354,0.9018344155844155,0.006232241104694791,0.8944207792207791,0.9657628516288752,0.003089586974082498,0.9617475967657934,88.23,2.0196699143806143,True
banking77_oos,4,2.5,0.75,normalized_union,3,0.9024033074023379,0.0017352075136385123,0.8999840992208619,0.6312352140896853,0.009469009601775243,0.6187757409348834,0.8392156862745098,0.0028861963615450376,0.8352941176470589,0.635,0.01512172829628502,0.621,0.08041125541125542,0.0025747569812489875,0.07694805194805195,0.365,0.01512172829628502,0.344,0.9057609307359308,0.004951646218258856,0.8996084415584416,0.9677464212001365,0.002496676706780695,0.9643883900666077,88.23,2.0103307402337833,True
banking77_oos,4,1.5,0.85,nearest_sphere,3,0.9023806748609872,0.002167261590332308,0.8993203730045836,0.623227436061183,0.01564906056658171,0.6092526581931594,0.8391339869281046,0.0040041015538701975,0.8343137254901961,0.6113333333333334,0.017461067804945076,0.598,0.07413419913419912,0.004014553461253552,0.0685064935064935,0.38866666666666666,0.017461067804945076,0.364,0.9013698051948053,0.006244013560731793,0.8937581168831168,0.9656448724274048,0.00317849010546984,0.961508238054216,88.23,2.00806748609871,True
banking77_oos,4,1.25,0.85,normalized_union,3,0.9023204612821866,0.0016962563797377104,0.900357531478315,0.5942180558918119,0.006054096074640924,0.5876704862183523,0.8375816993464053,0.002053889720584394,0.8348039215686275,0.5513333333333333,0.009104333522498398,0.543,0.05822510822510823,0.0038628935709036265,0.05292207792207792,0.4486666666666667,0.00910433352249845,0.436,0.9029474025974026,0.005495786889942552,0.8960866883116883,0.9664926224289753,0.002848020933695449,0.9627673230249865,88.23,2.0020461282186517,True
banking77_oos,4,2.5,0.75,nearest_sphere,3,0.902241368846748,0.0018925577804517176,0.8999366687777074,0.6266235989440267,0.015742738593375966,0.6126226618601937,0.839297385620915,0.004161056071322483,0.8355392156862745,0.6196666666666667,0.01592342788332826,0.606,0.07662337662337662,0.0016555258161015539,0.07435064935064935,0.38033333333333336,0.015923427883328265,0.358,0.9017770562770563,0.0061928539843520754,0.8945772727272727,0.9656801909762963,0.002977582430096872,0.9618117160896049,88.23,1.994136884674802,True
banking77_oos,5,1.25,0.9,normalized_union,3,0.9021885969169504,0.00435089334106887,0.8962880356858371,0.6362389587044577,0.02192276411745186,0.6107284082315165,0.8406862745098039,0.007347492534613411,0.8303921568627451,0.6283333333333334,0.015369522511198018,0.616,0.07900432900432901,0.007874445785100109,0.06818181818181818,0.37166666666666665,0.015369522511198018,0.35,0.9006955627705628,0.007150653406305181,0.891976948051948,0.9657355811818761,0.0027067318626317876,0.963277686734793,88.23,1.9888596916950405,True
banking77_oos,4,2.0,0.75,nearest_sphere,3,0.9021869778388528,0.000993032547339353,0.9013563501849569,0.5785025999283085,0.008219584543156836,0.5715971449682499,0.8369281045751634,0.0012227638518869045,0.8352941176470589,0.5183333333333334,0.004027681991198194,0.515,0.04967532467532467,0.0026108956887045047,0.046103896103896105,0.48166666666666663,0.004027681991198194,0.476,0.9018344155844155,0.006232241104694791,0.8944207792207791,0.9657628516288752,0.003089586974082498,0.9617475967657934,88.23,1.9886977838852715,True
banking77_oos,5,2.0,0.8,nearest_sphere,3,0.902139681463536,0.005700438327309917,0.8941139340381884,0.620843538705749,0.028518526350724955,0.5948966348485746,0.8394607843137255,0.009231664635180103,0.8276960784313725,0.6023333333333333,0.025590796956892335,0.576,0.07218614718614719,0.00677077589593812,0.06363636363636363,0.39766666666666667,0.025590796956892314,0.363,0.9006786796536796,0.006599255720527662,0.8926340909090908,0.9654369014285091,0.002586411534892854,0.9630761839877047,88.23,1.9839681463535896,True
banking77_oos,4,2.5,0.7,nearest_sphere,3,0.9021037972929898,0.001363301280839431,0.9005380476556495,0.5770585418653603,0.009019597015155785,0.5674537840832844,0.8370915032679739,0.001815858723112156,0.8345588235294118,0.5136666666666666,0.00694422221866656,0.504,0.0485930735930736,0.0018807518611453217,0.046103896103896105,0.48633333333333334,0.006944222218666559,0.48,0.9017770562770563,0.0061928539843520754,0.8945772727272727,0.9656801909762963,0.002977582430096872,0.9618117160896049,88.23,1.9803797292989742,True
banking77_oos,5,2.0,0.85,nearest_sphere,3,0.9019889690055075,0.004005002078354365,0.8964621876014282,0.6569936498907007,0.017435637564326853,0.642906585398144,0.840359477124183,0.005318621176065273,0.8335784313725491,0.7023333333333334,0.019737161790783258,0.68,0.09913419913419914,0.005588021923560862,0.09123376623376624,0.2976666666666667,0.019737161790783275,0.272,0.9006786796536796,0.006599255720527662,0.8926340909090908,0.9654369014285091,0.002586411534892854,0.9630761839877047,88.23,1.968896900550746,True
banking77_oos,4,1.0,0.9,normalized_union,3,0.9019840881858894,0.0019043423888726572,0.8999842989480296,0.6080853549765274,0.007090082248325253,0.6007858918843998,0.8373366013071896,0.0023194558115324083,0.8343137254901961,0.5846666666666667,0.01302134998974975,0.574,0.06774891774891774,0.005700084018295969,0.060064935064935064,0.41533333333333333,0.013021349989749725,0.397,0.9014402597402597,0.005782619975336902,0.8940727272727271,0.9658605745075496,0.0030273920800016683,0.9618867210065126,88.23,1.9684088185889408,True
banking77_oos,1,0.5,0.85,nearest_sphere,3,0.9019617903958715,0.003027507833045018,0.8989808153477218,0.5222032089674777,0.015333806758167439,0.5035570242524731,0.8352941176470589,0.004159451654038499,0.8323529411764706,0.414,0.018239152027072603,0.396,0.022294372294372294,0.0028592737691824468,0.019805194805194805,0.586,0.018239152027072568,0.561,0.9163786796536796,0.0034579165814404254,0.9116613636363635,0.9702406643181168,0.0015518549558262325,0.9681798823038013,88.23,1.9661790395871463,True
banking77_oos,1,0.5,0.85,normalized_union,3,0.9019617903958715,0.003027507833045018,0.8989808153477218,0.5225746850517361,0.014825209857094674,0.5048258612432701,0.8353758169934641,0.00410290180702277,0.8323529411764706,0.414,0.018239152027072603,0.396,0.022294372294372294,0.0028592737691824468,0.019805194805194805,0.586,0.018239152027072568,0.561,0.9164687229437228,0.003558470000333991,0.9116152597402597,0.9703094453403901,0.0016245753138962459,0.9681573719765709,88.23,1.9661790395871463,True
banking77_oos,5,1.5,0.9,nearest_sphere,3,0.9019589815835366,0.003973373617798182,0.8964736331284374,0.6495692115301183,0.01703822827786633,0.6366512584955017,0.8397058823529412,0.005249143269349331,0.832843137254902,0.6863333333333334,0.018517259216441498,0.669,0.09491341991341991,0.006538444790906156,0.08571428571428572,0.3136666666666667,0.01851725921644155,0.288,0.8996112554112554,0.006989020819092439,0.891063961038961,0.9650452439481492,0.002783612135537816,0.962436461375216,88.23,1.965898158353653,True
banking77_oos,5,3.0,0.75,normalized_union,3,0.9018838511481158,0.004616795322827533,0.8955515724295259,0.669747662788701,0.021640224736188582,0.6423095983418321,0.8420751633986928,0.007277206190079501,0.8318627450980393,0.7206666666666667,0.024499433100017298,0.691,0.10422077922077921,0.005992583636323427,0.09577922077922078,0.2793333333333334,0.024499433100017277,0.249,0.905427813852814,0.005686377449250361,0.8986301948051949,0.9676982990672268,0.0019486123322867061,0.9663104444181174,88.23,1.958385114811577,True
banking77_oos,4,1.25,0.85,nearest_sphere,3,0.9018684266825584,0.0016354359519019346,0.8997205836696678,0.5919934003386113,0.012774624655573682,0.5818662649204007,0.8370098039215687,0.0026245716346746657,0.8335784313725491,0.5456666666666666,0.010964589468932362,0.536,0.05757575757575758,0.0036089463204617036,0.052597402597402594,0.4543333333333333,0.01096458946893236,0.439,0.9008574675324675,0.006262130365854084,0.8931068181818183,0.9654771034835198,0.0032332743658095367,0.9612603617787403,88.23,1.956842668255831,True
banking77_oos,5,1.25,0.9,nearest_sphere,3,0.9018628536454357,0.004406983318347423,0.8958167647526643,0.6284219569063191,0.020253778179997774,0.6136791654624048,0.8390522875816994,0.006113819259434523,0.8308823529411765,0.622,0.01699019324983289,0.609,0.07792207792207792,0.008023269693874738,0.06688311688311688,0.37799999999999995,0.01699019324983289,0.354,0.898712012987013,0.0072391471540480925,0.8898607142857142,0.9647111440853706,0.0029167476237363455,0.9619368123293808,88.23,1.9562853645435752,True
banking77_oos,3,0.5,1.0,normalized_union,3,0.9017906671163377,0.003822329287649125,0.896551724137931,0.6448809740491578,0.0012882917680756565,0.643880495994128,0.8381535947712418,0.006367309728234851,0.8291666666666667,0.672,0.024344746182013592,0.645,0.09134199134199135,0.01279713282621554,0.08149350649350649,0.328,0.02434474618201362,0.296,0.8992383116883117,0.004502385013227019,0.8930464285714286,0.9644028029977453,0.002191163902882286,0.9613987905440203,88.23,1.9490667116337619,True
banking77_oos,4,1.0,0.9,nearest_sphere,3,0.9017438499112286,0.001978553406716591,0.8992783181675557,0.6069142641847807,0.012956183077586251,0.5967515124974281,0.8370915032679739,0.002724400653681864,0.8333333333333334,0.5813333333333333,0.013912424503139485,0.571,0.06731601731601732,0.00526423658312351,0.060064935064935064,0.4186666666666667,0.013912424503139457,0.399,0.8999751082251083,0.006303043702934568,0.8920003246753248,0.9651617410010337,0.003304997980838576,0.9608314544201939,88.23,1.9443849911228597,True
banking77_oos,5,2.5,0.8,nearest_sphere,3,0.9017148692048537,0.0036757379304161145,0.8967752390212284,0.6580731278785678,0.017207871110203953,0.6449449697162898,0.8404411764705882,0.004506072625208375,0.8348039215686275,0.7016666666666667,0.021234144411510624,0.676,0.09945887445887445,0.005264236583123508,0.09220779220779221,0.29833333333333334,0.021234144411510645,0.272,0.9011306277056277,0.006350347986000399,0.8933782467532467,0.965601540281586,0.002454269528137011,0.9633899849803971,88.23,1.9414869204853602,True
banking77_oos,5,1.5,0.85,normalized_union,3,0.9016730208277232,0.004805547131675937,0.8949195329757021,0.6202177897805617,0.02594651722051489,0.5919540800512637,0.8392973856209149,0.008398756389474791,0.8276960784313725,0.5946666666666666,0.021483844059096046,0.578,0.07099567099567099,0.008236492463394134,0.05974025974025974,0.4053333333333333,0.021483844059096018,0.375,0.9021068181818181,0.006788384750736798,0.8938295454545454,0.9663298729199385,0.002490097623004711,0.9641503196994868,88.23,1.9373020827723053,True
banking77_oos,4,1.5,0.8,normalized_union,3,0.9016284221328651,0.0015986760945400197,0.8996763754045307,0.57288055392998,0.0018037642664976868,0.5706189038886703,0.8356209150326798,0.002102071949390288,0.8330882352941177,0.5106666666666667,0.0016996731711975965,0.509,0.04870129870129871,0.003214121732666124,0.04448051948051948,0.48933333333333334,0.0016996731711975965,0.487,0.9040089826839827,0.005297248245914264,0.8974253246753248,0.9669514051198359,0.002726372396155269,0.9633569352716008,88.23,1.9328422132865057,True
banking77_oos,3,0.5,1.0,nearest_sphere,3,0.9014989876621886,0.004024051084896345,0.8959660297239915,0.6430645553158229,0.002298824420395108,0.6401064804962755,0.8374999999999999,0.006978482517667551,0.8276960784313725,0.6699999999999999,0.023036203390894634,0.644,0.09134199134199135,0.01279713282621554,0.08149350649350649,0.33,0.02303620339089466,0.3,0.8990782467532467,0.004302024919675926,0.8931233766233766,0.9643329636414153,0.0021026238424596533,0.9614262138457766,88.23,1.91989876621885,True
banking77_oos,4,1.25,0.9,normalized_union,3,0.9013569158193923,0.0008929703994214218,0.9002557544757033,0.634297207452652,0.009946306180588664,0.6221718701882433,0.8375816993464053,0.0018594455354151963,0.8350490196078432,0.6533333333333333,0.016779617264870976,0.64,0.08722943722943723,0.004632236917539547,0.08246753246753247,0.3466666666666667,0.016779617264870948,0.323,0.9029474025974026,0.005495786889942552,0.8960866883116883,0.9664926224289753,0.002848020933695449,0.9627673230249865,88.23,1.905691581939223,True
