dataset,kir,seed,intent,trainable_known_count,trainable_known_false_reject,trainable_known_false_reject_rate,trainable_oos_false_accept,trainable_oos_false_accept_rate,mogb_known_count,mogb_known_false_reject,mogb_known_false_reject_rate,mogb_oos_false_accept,mogb_oos_false_accept_rate,known_count,known_recovery_count,known_recovery_rate,extra_oos_accept_count,extra_oos_accept_rate,coverage_tradeoff_net_count,ball_count,train_support_total,mean_ball_support,min_ball_support,max_ball_support,mean_radius,max_radius,max_depth,tiny_ball_ratio,dominant_ball_ratio,missing_selected_ball,ball_count_group
clinc150,0.5,42,smart_home,30,10,0.3333333333333333,14,0.0040579710144927,30,28,0.9333333333333332,0,0.0,30,18,0.5999999999999999,14,0.0040579710144927,4,1.0,14.0,14.0,14.0,14.0,0.6228219260664112,0.6228219260664112,3.0,1.0,1.0,False,1
clinc150,0.5,42,taxes,30,3,0.1,0,0.0,30,15,0.5,0,0.0,30,12,0.4,0,0.0,12,1.0,95.0,95.0,95.0,95.0,0.6015985264327888,0.6015985264327888,2.0,0.0,1.0,False,1
clinc150,0.5,42,tell_joke,30,9,0.3,0,0.0,30,20,0.6666666666666666,0,0.0,30,11,0.36666666666666664,0,0.0,11,1.0,93.0,93.0,93.0,93.0,0.6736749804635707,0.6736749804635707,2.0,0.0,1.0,False,1
clinc150,0.5,42,timer,30,4,0.1333333333333333,0,0.0,30,10,0.3333333333333333,0,0.0,30,6,0.2,0,0.0,6,1.0,93.0,93.0,93.0,93.0,0.56472877154877,0.56472877154877,3.0,0.0,1.0,False,1
clinc150,0.5,42,timezone,30,9,0.3,5,0.0014492753623188,30,18,0.6,4,0.001159420289855,30,9,0.3,1,0.00028985507246380004,8,2.0,97.0,48.5,20.0,77.0,0.6840368811312632,0.6946064907231361,3.0,0.0,0.7938144329896907,False,2
clinc150,0.5,42,todo_list_update,30,9,0.3,18,0.0052173913043478,30,18,0.6,14,0.0040579710144927,30,9,0.3,4,0.0011594202898550995,5,2.0,71.0,35.5,32.0,39.0,0.6809249058244802,0.7069895839953406,3.0,0.0,0.5492957746478874,False,2
clinc150,0.5,42,traffic,30,4,0.1333333333333333,0,0.0,30,21,0.7,0,0.0,30,17,0.5666666666666667,0,0.0,17,2.0,75.0,37.5,18.0,57.0,0.6905069278183109,0.6962661318940809,4.0,0.5,0.76,False,2
clinc150,0.5,42,translate,30,14,0.4666666666666667,0,0.0,30,29,0.9666666666666668,0,0.0,30,15,0.5000000000000001,0,0.0,15,2.0,64.0,32.0,21.0,43.0,0.6881379605330333,0.754296540495885,5.0,0.0,0.671875,False,2
clinc150,0.5,42,travel_alert,30,16,0.5333333333333333,0,0.0,30,23,0.7666666666666667,0,0.0,30,7,0.2333333333333334,0,0.0,7,1.0,81.0,81.0,81.0,81.0,0.616469504821882,0.616469504821882,2.0,0.0,1.0,False,1
clinc150,0.5,42,travel_notification,30,12,0.4,0,0.0,30,27,0.9,0,0.0,30,15,0.5,0,0.0,15,2.0,93.0,46.5,21.0,72.0,0.6040895945499923,0.6347882816838378,4.0,0.0,0.7741935483870968,False,2
clinc150,0.5,42,user_name,30,7,0.2333333333333333,1,0.0002898550724637,30,21,0.7,0,0.0,30,14,0.4666666666666667,1,0.0002898550724637,13,3.0,35.0,11.666666666666666,10.0,15.0,0.5034536564305873,0.5911727359724213,7.0,1.0,0.42857142857142855,False,3+
clinc150,0.5,42,vaccines,30,15,0.5,0,0.0,30,19,0.6333333333333333,0,0.0,30,4,0.1333333333333333,0,0.0,4,1.0,100.0,100.0,100.0,100.0,0.6611395747872493,0.6611395747872493,3.0,0.0,1.0,False,1
clinc150,0.5,42,what_are_your_hobbies,30,10,0.3333333333333333,0,0.0,30,17,0.5666666666666667,0,0.0,30,7,0.23333333333333334,0,0.0,7,2.0,92.0,46.0,23.0,69.0,0.5186158737633781,0.5470353654623615,3.0,0.0,0.75,False,2
clinc150,0.5,42,what_can_i_ask_you,30,9,0.3,0,0.0,30,21,0.7,0,0.0,30,12,0.39999999999999997,0,0.0,12,1.0,62.0,62.0,62.0,62.0,0.6994061309852934,0.6994061309852934,2.0,0.0,1.0,False,1
clinc150,0.5,42,what_is_your_name,30,5,0.1666666666666666,0,0.0,30,30,1.0,0,0.0,30,25,0.8333333333333334,0,0.0,25,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,True,0
clinc150,0.5,42,where_are_you_from,30,8,0.2666666666666666,0,0.0,30,21,0.7,0,0.0,30,13,0.43333333333333335,0,0.0,13,4.0,82.0,20.5,11.0,46.0,0.6097086444856828,0.7043308703845009,5.0,0.75,0.5609756097560976,False,3+
clinc150,0.5,42,whisper_mode,30,3,0.1,0,0.0,30,12,0.4,0,0.0,30,9,0.30000000000000004,0,0.0,9,1.0,83.0,83.0,83.0,83.0,0.5118707222730923,0.5118707222730923,3.0,0.0,1.0,False,1
clinc150,0.5,87,accept_reservations,30,9,0.3,2,0.0005797101449275,30,17,0.5666666666666667,1,0.0002898550724637,30,8,0.26666666666666666,1,0.0002898550724638,7,3.0,68.0,22.666666666666668,12.0,34.0,0.6955974771928113,0.7147867906160478,4.0,0.3333333333333333,0.5,False,3+
clinc150,0.5,87,account_blocked,30,15,0.5,0,0.0,30,26,0.8666666666666667,0,0.0,30,11,0.3666666666666667,0,0.0,11,1.0,31.0,31.0,31.0,31.0,0.6551359350835863,0.6551359350835863,3.0,0.0,1.0,False,1
clinc150,0.5,87,alarm,30,3,0.1,0,0.0,30,19,0.6333333333333333,0,0.0,30,16,0.5333333333333333,0,0.0,16,3.0,71.0,23.666666666666668,20.0,30.0,0.49313232170934623,0.5051061803002962,6.0,0.0,0.4225352112676056,False,3+
clinc150,0.5,87,application_status,30,3,0.1,0,0.0,30,12,0.4,0,0.0,30,9,0.30000000000000004,0,0.0,9,3.0,87.0,29.0,10.0,66.0,0.5741933074665575,0.6091202566572718,3.0,0.6666666666666666,0.7586206896551724,False,3+
clinc150,0.5,87,bill_balance,30,17,0.5666666666666667,1,0.0002898550724637,30,27,0.9,0,0.0,30,10,0.33333333333333337,1,0.0002898550724637,9,3.0,52.0,17.333333333333332,10.0,29.0,0.607163348342657,0.65783671741407,4.0,0.6666666666666666,0.5576923076923077,False,3+
clinc150,0.5,87,calculator,30,6,0.2,2,0.0005797101449275,30,25,0.8333333333333334,0,0.0,30,19,0.6333333333333333,2,0.0005797101449275,17,2.0,42.0,21.0,16.0,26.0,0.7732066131204852,0.8053919454540035,3.0,0.5,0.6190476190476191,False,2
clinc150,0.5,87,calendar,30,11,0.3666666666666666,2,0.0005797101449275,30,22,0.7333333333333333,0,0.0,30,11,0.3666666666666667,2,0.0005797101449275,9,2.0,61.0,30.5,14.0,47.0,0.5997323140401031,0.6285881928748934,2.0,0.5,0.7704918032786885,False,2
clinc150,0.5,87,cancel_reservation,30,0,0.0,0,0.0,30,15,0.5,0,0.0,30,15,0.5,0,0.0,15,2.0,73.0,36.5,14.0,59.0,0.5923706643543358,0.6099996923520731,4.0,0.5,0.8082191780821918,False,2
clinc150,0.5,87,card_declined,30,13,0.4333333333333333,0,0.0,30,23,0.7666666666666667,0,0.0,30,10,0.3333333333333334,0,0.0,10,2.0,90.0,45.0,14.0,76.0,0.5016860443564333,0.5303206812057324,3.0,0.5,0.8444444444444444,False,2
clinc150,0.5,87,change_ai_name,30,8,0.2666666666666666,26,0.0075362318840579,30,25,0.8333333333333334,13,0.0037681159420289,30,17,0.5666666666666668,13,0.0037681159420289998,4,1.0,34.0,34.0,34.0,34.0,0.7268315657964719,0.7268315657964719,2.0,0.0,1.0,False,1
clinc150,0.5,87,change_language,30,7,0.2333333333333333,2,0.0005797101449275,30,29,0.9666666666666668,0,0.0,30,22,0.7333333333333335,2,0.0005797101449275,20,2.0,55.0,27.5,19.0,36.0,0.6751057231905847,0.7075619324042425,6.0,0.5,0.6545454545454545,False,2
clinc150,0.5,87,change_speed,30,5,0.1666666666666666,0,0.0,30,18,0.6,0,0.0,30,13,0.43333333333333335,0,0.0,13,2.0,87.0,43.5,10.0,77.0,0.5912327123112681,0.6267265115645637,5.0,0.5,0.8850574712643678,False,2
clinc150,0.5,87,change_volume,30,10,0.3333333333333333,0,0.0,30,19,0.6333333333333333,0,0.0,30,9,0.3,0,0.0,9,1.0,96.0,96.0,96.0,96.0,0.5964116018163822,0.5964116018163822,2.0,0.0,1.0,False,1
clinc150,0.5,87,confirm_reservation,30,11,0.3666666666666666,1,0.0002898550724637,30,26,0.8666666666666667,0,0.0,30,15,0.5000000000000001,1,0.0002898550724637,14,2.0,40.0,20.0,12.0,28.0,0.47277104031557704,0.4894285817451558,7.0,0.5,0.7,False,2
clinc150,0.5,87,cook_time,30,5,0.1666666666666666,0,0.0,30,19,0.6333333333333333,0,0.0,30,14,0.4666666666666667,0,0.0,14,2.0,69.0,34.5,14.0,55.0,0.6745095662483351,0.7472258911260814,5.0,0.5,0.7971014492753623,False,2
clinc150,0.5,87,credit_limit,30,14,0.4666666666666667,0,0.0,30,26,0.8666666666666667,0,0.0,30,12,0.4,0,0.0,12,2.0,65.0,32.5,14.0,51.0,0.46526701040399365,0.5519982513073768,5.0,0.5,0.7846153846153846,False,2
clinc150,0.5,87,credit_limit_change,30,5,0.1666666666666666,0,0.0,30,17,0.5666666666666667,0,0.0,30,12,0.4,0,0.0,12,4.0,74.0,18.5,12.0,30.0,0.4641715574877537,0.5001943322916624,5.0,0.75,0.40540540540540543,False,3+
clinc150,0.5,87,damaged_card,30,8,0.2666666666666666,0,0.0,30,20,0.6666666666666666,0,0.0,30,12,0.4,0,0.0,12,2.0,36.0,18.0,18.0,18.0,0.5151403053507684,0.5551679688744068,4.0,1.0,0.5,False,2
clinc150,0.5,87,date,30,4,0.1333333333333333,0,0.0,30,17,0.5666666666666667,0,0.0,30,13,0.43333333333333335,0,0.0,13,5.0,95.0,19.0,10.0,40.0,0.47035989720264243,0.5886380548514739,3.0,0.6,0.42105263157894735,False,3+
clinc150,0.5,87,distance,30,12,0.4,2,0.0005797101449275,30,24,0.8,0,0.0,30,12,0.4,2,0.0005797101449275,10,2.0,80.0,40.0,20.0,60.0,0.7327088672043143,0.7879416783634003,3.0,0.0,0.75,False,2
clinc150,0.5,87,do_you_have_pets,30,5,0.1666666666666666,0,0.0,30,12,0.4,0,0.0,30,7,0.23333333333333342,0,0.0,7,1.0,98.0,98.0,98.0,98.0,0.5885697090802527,0.5885697090802527,3.0,0.0,1.0,False,1
clinc150,0.5,87,flip_coin,30,4,0.1333333333333333,0,0.0,30,12,0.4,0,0.0,30,8,0.2666666666666667,0,0.0,8,1.0,98.0,98.0,98.0,98.0,0.600758008024278,0.600758008024278,2.0,0.0,1.0,False,1
clinc150,0.5,87,food_last,30,9,0.3,0,0.0,30,22,0.7333333333333333,0,0.0,30,13,0.4333333333333333,0,0.0,13,2.0,79.0,39.5,11.0,68.0,0.6820926613402744,0.7475258273218859,3.0,0.5,0.8607594936708861,False,2
clinc150,0.5,87,freeze_account,30,8,0.2666666666666666,1,0.0002898550724637,30,18,0.6,0,0.0,30,10,0.33333333333333337,1,0.0002898550724637,9,3.0,69.0,23.0,11.0,38.0,0.49565717784939195,0.6186259206505188,6.0,0.3333333333333333,0.5507246376811594,False,3+
clinc150,0.5,87,goodbye,30,4,0.1333333333333333,1,0.0002898550724637,30,24,0.8,0,0.0,30,20,0.6666666666666667,1,0.0002898550724637,19,2.0,29.0,14.5,12.0,17.0,0.6422457172628548,0.6638387398281628,4.0,1.0,0.5862068965517241,False,2
clinc150,0.5,87,greeting,30,4,0.1333333333333333,0,0.0,30,19,0.6333333333333333,0,0.0,30,15,0.5,0,0.0,15,2.0,51.0,25.5,22.0,29.0,0.6855290159738351,0.7051435878793488,5.0,0.0,0.5686274509803921,False,2
clinc150,0.5,87,improve_credit_score,30,9,0.3,3,0.0008695652173913,30,21,0.7,0,0.0,30,12,0.39999999999999997,3,0.0008695652173913,9,2.0,96.0,48.0,31.0,65.0,0.5521626768928285,0.5968883889419169,3.0,0.0,0.6770833333333334,False,2
clinc150,0.5,87,income,30,5,0.1666666666666666,0,0.0,30,16,0.5333333333333333,0,0.0,30,11,0.3666666666666667,0,0.0,11,2.0,61.0,30.5,18.0,43.0,0.5625320974812448,0.6304388052280921,4.0,0.5,0.7049180327868853,False,2
clinc150,0.5,87,ingredients_list,30,8,0.2666666666666666,0,0.0,30,24,0.8,0,0.0,30,16,0.5333333333333334,0,0.0,16,1.0,57.0,57.0,57.0,57.0,0.7232288376983524,0.7232288376983524,3.0,0.0,1.0,False,1
clinc150,0.5,87,insurance_change,30,7,0.2333333333333333,1,0.0002898550724637,30,13,0.4333333333333333,2,0.0005797101449275,30,6,0.19999999999999998,-1,-0.0002898550724638,7,1.0,97.0,97.0,97.0,97.0,0.5703054978944845,0.5703054978944845,2.0,0.0,1.0,False,1
clinc150,0.5,87,interest_rate,30,10,0.3333333333333333,0,0.0,30,18,0.6,0,0.0,30,8,0.26666666666666666,0,0.0,8,1.0,89.0,89.0,89.0,89.0,0.592303633408446,0.592303633408446,3.0,0.0,1.0,False,1
clinc150,0.5,87,lost_luggage,30,3,0.1,0,0.0,30,7,0.2333333333333333,0,0.0,30,4,0.1333333333333333,0,0.0,4,1.0,100.0,100.0,100.0,100.0,0.6002804310567982,0.6002804310567982,2.0,0.0,1.0,False,1
clinc150,0.5,87,make_call,30,10,0.3333333333333333,8,0.0023188405797101,30,28,0.9333333333333332,0,0.0,30,18,0.5999999999999999,8,0.0023188405797101,10,1.0,21.0,21.0,21.0,21.0,0.7299345163413123,0.7299345163413123,3.0,0.0,1.0,False,1
clinc150,0.5,87,maybe,30,7,0.2333333333333333,0,0.0,30,29,0.9666666666666668,0,0.0,30,22,0.7333333333333335,0,0.0,22,2.0,32.0,16.0,10.0,22.0,0.6561724291607354,0.6907974180228091,5.0,0.5,0.6875,False,2
clinc150,0.5,87,meal_suggestion,30,13,0.4333333333333333,2,0.0005797101449275,30,26,0.8666666666666667,0,0.0,30,13,0.4333333333333334,2,0.0005797101449275,11,1.0,53.0,53.0,53.0,53.0,0.6121407984628192,0.6121407984628192,4.0,0.0,1.0,False,1
clinc150,0.5,87,meaning_of_life,30,5,0.1666666666666666,0,0.0,30,13,0.4333333333333333,0,0.0,30,8,0.2666666666666667,0,0.0,8,1.0,99.0,99.0,99.0,99.0,0.5419761747810443,0.5419761747810443,2.0,0.0,1.0,False,1
clinc150,0.5,87,measurement_conversion,30,6,0.2,0,0.0,30,24,0.8,0,0.0,30,18,0.6000000000000001,0,0.0,18,2.0,59.0,29.5,21.0,38.0,0.6883167618834833,0.6932016691012923,6.0,0.0,0.6440677966101694,False,2
clinc150,0.5,87,min_payment,30,4,0.1333333333333333,0,0.0,30,23,0.7666666666666667,0,0.0,30,19,0.6333333333333334,0,0.0,19,3.0,83.0,27.666666666666668,16.0,48.0,0.5638331938048949,0.580468439474804,5.0,0.6666666666666666,0.5783132530120482,False,3+
clinc150,0.5,87,no,30,3,0.1,9,0.0026086956521739,30,14,0.4666666666666667,0,0.0,30,11,0.3666666666666667,9,0.0026086956521739,2,1.0,55.0,55.0,55.0,55.0,0.7204683994699227,0.7204683994699227,2.0,0.0,1.0,False,1
clinc150,0.5,87,oil_change_how,30,5,0.1666666666666666,0,0.0,30,10,0.3333333333333333,0,0.0,30,5,0.1666666666666667,0,0.0,5,1.0,93.0,93.0,93.0,93.0,0.4576560163848456,0.4576560163848456,3.0,0.0,1.0,False,1
clinc150,0.5,87,oil_change_when,30,7,0.2333333333333333,1,0.0002898550724637,30,18,0.6,0,0.0,30,11,0.3666666666666667,1,0.0002898550724637,10,2.0,92.0,46.0,20.0,72.0,0.4532043388815873,0.4722130181686294,3.0,0.0,0.782608695652174,False,2
clinc150,0.5,87,order,30,15,0.5,3,0.0008695652173913,30,28,0.9333333333333332,0,0.0,30,13,0.43333333333333324,3,0.0008695652173913,10,2.0,36.0,18.0,13.0,23.0,0.5907622848317041,0.701988282699612,3.0,0.5,0.6388888888888888,False,2
clinc150,0.5,87,order_checks,30,4,0.1333333333333333,0,0.0,30,17,0.5666666666666667,0,0.0,30,13,0.43333333333333335,0,0.0,13,1.0,94.0,94.0,94.0,94.0,0.627871638051236,0.627871638051236,3.0,0.0,1.0,False,1
clinc150,0.5,87,pay_bill,30,8,0.2666666666666666,1,0.0002898550724637,30,20,0.6666666666666666,0,0.0,30,12,0.4,1,0.0002898550724637,11,1.0,82.0,82.0,82.0,82.0,0.6486708724156506,0.6486708724156506,2.0,0.0,1.0,False,1
clinc150,0.5,87,plug_type,30,7,0.2333333333333333,0,0.0,30,14,0.4666666666666667,0,0.0,30,7,0.23333333333333336,0,0.0,7,1.0,98.0,98.0,98.0,98.0,0.7121911415091593,0.7121911415091593,2.0,0.0,1.0,False,1
clinc150,0.5,87,pto_balance,30,5,0.1666666666666666,0,0.0,30,25,0.8333333333333334,0,0.0,30,20,0.6666666666666667,0,0.0,20,2.0,37.0,18.5,16.0,21.0,0.4202075571602581,0.4325140095547485,5.0,0.5,0.5675675675675675,False,2
clinc150,0.5,87,pto_used,30,6,0.2,0,0.0,30,18,0.6,0,0.0,30,12,0.39999999999999997,0,0.0,12,3.0,55.0,18.333333333333332,12.0,31.0,0.4889832453186358,0.5547237911030473,4.0,0.6666666666666666,0.5636363636363636,False,3+
clinc150,0.5,87,recipe,30,9,0.3,0,0.0,30,30,1.0,0,0.0,30,21,0.7,0,0.0,21,2.0,22.0,11.0,10.0,12.0,0.6539626282524338,0.6613909635073079,5.0,1.0,0.5454545454545454,False,2
clinc150,0.5,87,redeem_rewards,30,8,0.2666666666666666,5,0.0014492753623188,30,24,0.8,0,0.0,30,16,0.5333333333333334,5,0.0014492753623188,11,1.0,94.0,94.0,94.0,94.0,0.6088770193417081,0.6088770193417081,2.0,0.0,1.0,False,1
clinc150,0.5,87,report_fraud,30,15,0.5,0,0.0,30,25,0.8333333333333334,0,0.0,30,10,0.33333333333333337,0,0.0,10,2.0,63.0,31.5,16.0,47.0,0.5984311309213183,0.6218993687974862,2.0,0.5,0.746031746031746,False,2
clinc150,0.5,87,report_lost_card,30,5,0.1666666666666666,0,0.0,30,13,0.4333333333333333,0,0.0,30,8,0.2666666666666667,0,0.0,8,3.0,81.0,27.0,20.0,32.0,0.4744321396483586,0.5675146383208345,13.0,0.0,0.3950617283950617,False,3+
clinc150,0.5,87,schedule_meeting,30,6,0.2,7,0.0020289855072463,30,9,0.3,5,0.0014492753623188,30,3,0.09999999999999998,2,0.0005797101449275001,1,2.0,96.0,48.0,26.0,70.0,0.5814481075582608,0.6488227941099265,3.0,0.0,0.7291666666666666,False,2
clinc150,0.5,87,shopping_list,30,11,0.3666666666666666,1,0.0002898550724637,30,20,0.6666666666666666,0,0.0,30,9,0.30000000000000004,1,0.0002898550724637,8,2.0,61.0,30.5,15.0,46.0,0.43631982506564654,0.4541733684073779,6.0,0.5,0.7540983606557377,False,2
clinc150,0.5,87,shopping_list_update,30,10,0.3333333333333333,1,0.0002898550724637,30,29,0.9666666666666668,1,0.0002898550724637,30,19,0.6333333333333335,0,0.0,19,2.0,47.0,23.5,22.0,25.0,0.6771646300337333,0.6811919623801614,3.0,0.0,0.5319148936170213,False,2
clinc150,0.5,87,smart_home,30,8,0.2666666666666666,0,0.0,30,25,0.8333333333333334,0,0.0,30,17,0.5666666666666668,0,0.0,17,3.0,53.0,17.666666666666668,12.0,26.0,0.6044809350630191,0.7034789352330804,3.0,0.6666666666666666,0.49056603773584906,False,3+
clinc150,0.5,87,spending_history,30,10,0.3333333333333333,0,0.0,30,20,0.6666666666666666,0,0.0,30,10,0.3333333333333333,0,0.0,10,1.0,58.0,58.0,58.0,58.0,0.6644419447834192,0.6644419447834192,4.0,0.0,1.0,False,1
clinc150,0.5,87,sync_device,30,7,0.2333333333333333,0,0.0,30,22,0.7333333333333333,0,0.0,30,15,0.5,0,0.0,15,3.0,94.0,31.333333333333332,13.0,54.0,0.5612429093094918,0.5771521400833427,3.0,0.3333333333333333,0.574468085106383,False,3+
clinc150,0.5,87,taxes,30,3,0.1,0,0.0,30,16,0.5333333333333333,0,0.0,30,13,0.43333333333333335,0,0.0,13,1.0,83.0,83.0,83.0,83.0,0.5852383857716945,0.5852383857716945,2.0,0.0,1.0,False,1
clinc150,0.5,87,text,30,9,0.3,1,0.0002898550724637,30,25,0.8333333333333334,0,0.0,30,16,0.5333333333333334,1,0.0002898550724637,15,2.0,90.0,45.0,16.0,74.0,0.7141843392650287,0.7413372617450286,3.0,0.5,0.8222222222222222,False,2
clinc150,0.5,87,thank_you,30,5,0.1666666666666666,0,0.0,30,26,0.8666666666666667,0,0.0,30,21,0.7000000000000001,0,0.0,21,2.0,40.0,20.0,13.0,27.0,0.6967552551617685,0.7673359104595426,2.0,0.5,0.675,False,2
clinc150,0.5,87,timer,30,6,0.2,0,0.0,30,10,0.3333333333333333,0,0.0,30,4,0.1333333333333333,0,0.0,4,1.0,93.0,93.0,93.0,93.0,0.5616229173156208,0.5616229173156208,5.0,0.0,1.0,False,1
clinc150,0.5,87,tire_change,30,7,0.2333333333333333,0,0.0,30,13,0.4333333333333333,0,0.0,30,6,0.19999999999999998,0,0.0,6,1.0,100.0,100.0,100.0,100.0,0.5014480069479545,0.5014480069479545,2.0,0.0,1.0,False,1
clinc150,0.5,87,todo_list,30,2,0.0666666666666666,11,0.0031884057971014,30,18,0.6,4,0.001159420289855,30,16,0.5333333333333334,7,0.0020289855072464,9,3.0,47.0,15.666666666666666,11.0,22.0,0.6034989740291156,0.7104715731569822,5.0,0.6666666666666666,0.46808510638297873,False,3+
clinc150,0.5,87,traffic,30,5,0.1666666666666666,0,0.0,30,18,0.6,0,0.0,30,13,0.43333333333333335,0,0.0,13,1.0,84.0,84.0,84.0,84.0,0.7147984875661826,0.7147984875661826,2.0,0.0,1.0,False,1
clinc150,0.5,87,transactions,30,7,0.2333333333333333,0,0.0,30,22,0.7333333333333333,0,0.0,30,15,0.5,0,0.0,15,2.0,59.0,29.5,12.0,47.0,0.6258354435922764,0.6459114249042841,3.0,0.5,0.7966101694915254,False,2
clinc150,0.5,87,transfer,30,6,0.2,0,0.0,30,15,0.5,0,0.0,30,9,0.3,0,0.0,9,1.0,85.0,85.0,85.0,85.0,0.6965425430688912,0.6965425430688912,2.0,0.0,1.0,False,1
clinc150,0.5,87,translate,30,12,0.4,0,0.0,30,29,0.9666666666666668,0,0.0,30,17,0.5666666666666668,0,0.0,17,3.0,53.0,17.666666666666668,12.0,29.0,0.5991972656320848,0.7381839176956473,6.0,0.6666666666666666,0.5471698113207547,False,3+
clinc150,0.5,87,travel_alert,30,17,0.5666666666666667,0,0.0,30,21,0.7,0,0.0,30,4,0.1333333333333333,0,0.0,4,1.0,90.0,90.0,90.0,90.0,0.6588609167394718,0.6588609167394718,2.0,0.0,1.0,False,1
clinc150,0.5,87,travel_notification,30,12,0.4,0,0.0,30,27,0.9,0,0.0,30,15,0.5,0,0.0,15,1.0,89.0,89.0,89.0,89.0,0.634648871929088,0.634648871929088,2.0,0.0,1.0,False,1
clinc150,0.5,87,update_playlist,30,9,0.3,0,0.0,30,16,0.5333333333333333,0,0.0,30,7,0.23333333333333334,0,0.0,7,1.0,91.0,91.0,91.0,91.0,0.6771625581453977,0.6771625581453977,2.0,0.0,1.0,False,1
clinc150,0.5,87,w2,30,3,0.1,0,0.0,30,11,0.3666666666666666,0,0.0,30,8,0.2666666666666666,0,0.0,8,2.0,96.0,48.0,10.0,86.0,0.5276502955356079,0.5867301561987212,5.0,0.5,0.8958333333333334,False,2
clinc150,0.5,87,what_can_i_ask_you,30,9,0.3,0,0.0,30,18,0.6,0,0.0,30,9,0.3,0,0.0,9,2.0,79.0,39.5,16.0,63.0,0.6804820003630185,0.6981206200934931,4.0,0.5,0.7974683544303798,False,2
clinc150,0.5,87,what_song,30,6,0.2,0,0.0,30,19,0.6333333333333333,0,0.0,30,13,0.4333333333333333,0,0.0,13,1.0,93.0,93.0,93.0,93.0,0.6569400503753822,0.6569400503753822,2.0,0.0,1.0,False,1
clinc150,0.5,87,where_are_you_from,30,9,0.3,3,0.0008695652173913,30,18,0.6,0,0.0,30,9,0.3,3,0.0008695652173913,6,1.0,90.0,90.0,90.0,90.0,0.7142501389375495,0.7142501389375495,2.0,0.0,1.0,False,1
clinc150,0.5,87,who_do_you_work_for,30,14,0.4666666666666667,0,0.0,30,23,0.7666666666666667,0,0.0,30,9,0.30000000000000004,0,0.0,9,2.0,76.0,38.0,14.0,62.0,0.623818661656634,0.6517419000423355,3.0,0.5,0.8157894736842105,False,2
clinc150,0.5,100,account_blocked,30,13,0.4333333333333333,0,0.0,30,17,0.5666666666666667,0,0.0,30,4,0.13333333333333336,0,0.0,4,3.0,90.0,30.0,23.0,35.0,0.5156658142256257,0.6125809446968453,4.0,0.0,0.3888888888888889,False,3+
clinc150,0.5,100,are_you_a_bot,30,6,0.2,0,0.0,30,24,0.8,0,0.0,30,18,0.6000000000000001,0,0.0,18,2.0,84.0,42.0,24.0,60.0,0.6402660015031933,0.650612089180309,3.0,0.0,0.7142857142857143,False,2
clinc150,0.5,100,balance,30,8,0.2666666666666666,7,0.0020289855072463,30,19,0.6333333333333333,0,0.0,30,11,0.3666666666666667,7,0.0020289855072463,4,1.0,60.0,60.0,60.0,60.0,0.6061469860406011,0.6061469860406011,2.0,0.0,1.0,False,1
clinc150,0.5,100,book_flight,30,11,0.3666666666666666,0,0.0,30,27,0.9,0,0.0,30,16,0.5333333333333334,0,0.0,16,2.0,83.0,41.5,15.0,68.0,0.6537222444423035,0.6872163429920904,3.0,0.5,0.8192771084337349,False,2
clinc150,0.5,100,calculator,30,4,0.1333333333333333,2,0.0005797101449275,30,24,0.8,0,0.0,30,20,0.6666666666666667,2,0.0005797101449275,18,3.0,43.0,14.333333333333334,11.0,21.0,0.7804324568586011,0.8212819168237722,4.0,0.6666666666666666,0.4883720930232558,False,3+
clinc150,0.5,100,calendar,30,13,0.4333333333333333,1,0.0002898550724637,30,24,0.8,0,0.0,30,11,0.36666666666666675,1,0.0002898550724637,10,1.0,58.0,58.0,58.0,58.0,0.6356011856318386,0.6356011856318386,2.0,0.0,1.0,False,1
clinc150,0.5,100,cancel,30,6,0.2,0,0.0,30,23,0.7666666666666667,0,0.0,30,17,0.5666666666666667,0,0.0,17,2.0,44.0,22.0,10.0,34.0,0.7090312855925804,0.7402151710229132,2.0,0.5,0.7727272727272727,False,2
clinc150,0.5,100,cancel_reservation,30,0,0.0,0,0.0,30,12,0.4,0,0.0,30,12,0.4,0,0.0,12,3.0,78.0,26.0,10.0,45.0,0.5331552794525654,0.6485967453946939,6.0,0.3333333333333333,0.5769230769230769,False,3+
clinc150,0.5,100,change_accent,30,11,0.3666666666666666,0,0.0,30,23,0.7666666666666667,0,0.0,30,12,0.40000000000000013,0,0.0,12,2.0,100.0,50.0,29.0,71.0,0.5551524496293396,0.6080531975644731,2.0,0.0,0.71,False,2
clinc150,0.5,100,change_ai_name,30,12,0.4,42,0.0121739130434782,30,24,0.8,17,0.004927536231884,30,12,0.4,25,0.0072463768115942,-13,1.0,85.0,85.0,85.0,85.0,0.7507916485329622,0.7507916485329622,2.0,0.0,1.0,False,1
clinc150,0.5,100,change_language,30,7,0.2333333333333333,0,0.0,30,26,0.8666666666666667,0,0.0,30,19,0.6333333333333334,0,0.0,19,3.0,79.0,26.333333333333332,15.0,42.0,0.6332428527906514,0.6719887879665164,4.0,0.3333333333333333,0.5316455696202531,False,3+
clinc150,0.5,100,change_speed,30,4,0.1333333333333333,0,0.0,30,17,0.5666666666666667,0,0.0,30,13,0.43333333333333335,0,0.0,13,1.0,85.0,85.0,85.0,85.0,0.6265193852070543,0.6265193852070543,2.0,0.0,1.0,False,1
