dataset,kir,seed,protocol_version,method,target_known_recall,diagnostic_threshold,achieved_known_recall,oos_f1,oos_precision,oos_recall,false_accept_rate,false_reject_rate,auroc,aupr_oos,source_path
clinc150,0.75,13,protocol_v2_textoir_v1,knn,0.85,0.9614899010956287,0.85,0.7964451967837495,0.7887678122380554,0.8042735042735043,0.19572649572649573,0.15,0.9093110246235246,0.8881343917324713,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_13__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
clinc150,0.75,42,protocol_v2_textoir_v1,knn,0.85,0.9629853542149067,0.85,0.7987328405491024,0.7895615866388309,0.8081196581196581,0.1918803418803419,0.15,0.9111710164835165,0.8713197970440103,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_42__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
clinc150,0.75,87,protocol_v2_textoir_v1,knn,0.85,0.9645467883348464,0.85,0.7972087122013111,0.7890330682293847,0.8055555555555556,0.19444444444444445,0.15,0.9167598951973952,0.8743671400023831,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_87__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
clinc150,0.75,100,protocol_v2_textoir_v1,knn,0.85,0.9551534126698972,0.85,0.8047909224627022,0.791649441918148,0.8183760683760684,0.18162393162393162,0.15,0.9155495777370778,0.893830895454267,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_100__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
clinc150,0.75,123,protocol_v2_textoir_v1,knn,0.85,0.963655002117157,0.85,0.7840957674219752,0.7844311377245509,0.7837606837606838,0.21623931623931625,0.15,0.9074670584045584,0.8665522831014926,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_123__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
clinc150,0.75,13,protocol_v2_textoir_v1,lof,0.85,1.160713976621628,0.85,0.8095437421515278,0.793273174733388,0.8264957264957264,0.1735042735042735,0.15,0.9047738603988604,0.8492726300638419,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_13__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
clinc150,0.75,42,protocol_v2_textoir_v1,lof,0.85,1.1627805292606355,0.85,0.8015170670037927,0.7905236907730673,0.8128205128205128,0.18717948717948718,0.15,0.9067389728327229,0.85214977528187,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_42__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
clinc150,0.75,87,protocol_v2_textoir_v1,lof,0.85,1.1625051081180573,0.85,0.8095437421515278,0.793273174733388,0.8264957264957264,0.1735042735042735,0.15,0.9065118793243792,0.8487642058106921,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_87__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
clinc150,0.75,100,protocol_v2_textoir_v1,lof,0.85,1.1499805808067323,0.85,0.8040370058873002,0.7913907284768212,0.8170940170940171,0.1829059829059829,0.15,0.9060164199226699,0.8641284551843597,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_100__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
clinc150,0.75,123,protocol_v2_textoir_v1,lof,0.85,1.1689647495746613,0.85,0.7833155080213904,0.7841541755888651,0.7824786324786325,0.21752136752136753,0.15,0.8983302808302809,0.83860339513096,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_123__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
clinc150,0.75,13,protocol_v2_textoir_v1,msp,0.85,0.5448054179700191,0.85,0.8612612612612612,0.8101694915254237,0.9192307692307692,0.08076923076923077,0.15,0.9509236365486365,0.9299209086718017,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_13__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
clinc150,0.75,42,protocol_v2_textoir_v1,msp,0.85,0.5618620795091842,0.85,0.8557634278817139,0.8084378563283923,0.908974358974359,0.09102564102564102,0.15,0.9514866961741961,0.9304633342083867,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_42__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
clinc150,0.75,87,protocol_v2_textoir_v1,msp,0.85,0.5632505931175765,0.85,0.8589769307923771,0.8094517958412099,0.9149572649572649,0.08504273504273505,0.15,0.9468888634513636,0.9236285470891487,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_87__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
clinc150,0.75,100,protocol_v2_textoir_v1,msp,0.85,0.5325913228327136,0.85,0.8617170302181308,0.8103123823861498,0.92008547008547,0.07991452991452991,0.15,0.9507013125763125,0.9264363325701965,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_100__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
clinc150,0.75,123,protocol_v2_textoir_v1,msp,0.85,0.5494018606958819,0.85,0.8499797816417307,0.8066001534919417,0.8982905982905983,0.10170940170940171,0.15,0.9444714082214083,0.9208073448450927,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_123__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
clinc150,0.75,13,protocol_v2_textoir_v1,trainable_k1,0.85,1.0622032150387648,0.85,0.855072463768116,0.8082191780821918,0.9076923076923077,0.09230769230769231,0.15,0.9450418447293447,0.9211589379942506,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.75/runs/clinc150/seed_13/predictions.jsonl
clinc150,0.75,42,protocol_v2_textoir_v1,trainable_k1,0.85,1.0852491553677375,0.85,0.8610332398878654,0.8100979653353428,0.9188034188034188,0.0811965811965812,0.15,0.9525565984940986,0.9308015936582519,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.75/runs/clinc150/seed_42/predictions.jsonl
clinc150,0.75,87,protocol_v2_textoir_v1,trainable_k1,0.85,1.0669151260821403,0.85,0.8673835125448028,0.8120805369127517,0.9307692307692308,0.06923076923076923,0.15,0.9461285358160358,0.9096249572475938,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.75/runs/clinc150/seed_87/predictions.jsonl
clinc150,0.75,100,protocol_v2_textoir_v1,trainable_k1,0.85,1.0659308614931966,0.85,0.8685100457529341,0.812430219575735,0.9329059829059829,0.06709401709401709,0.15,0.9543171296296297,0.9349668659863393,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.75/runs/clinc150/seed_100/predictions.jsonl
clinc150,0.75,123,protocol_v2_textoir_v1,trainable_k1,0.85,1.0622981651899182,0.85,0.8601202404809619,0.809811320754717,0.917094017094017,0.0829059829059829,0.15,0.9521731277981278,0.9255911521635527,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.75/runs/clinc150/seed_123/predictions.jsonl
clinc150,0.75,13,protocol_v2_textoir_v1,energy,0.9,-5.839522815606803,0.9,0.8586052463211772,0.8569604086845466,0.8602564102564103,0.13974358974358975,0.1,0.9467576058201058,0.9279040716800021,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_13__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
clinc150,0.75,42,protocol_v2_textoir_v1,energy,0.9,-5.823207490599379,0.9,0.8495270851246776,0.8546712802768166,0.8444444444444444,0.15555555555555556,0.1,0.943593432030932,0.9228195929967651,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_42__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
clinc150,0.75,87,protocol_v2_textoir_v1,energy,0.9,-5.825275939729543,0.9,0.8632115548003398,0.8581081081081081,0.8683760683760684,0.13162393162393163,0.1,0.9448992673992676,0.9223599061178993,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_87__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
clinc150,0.75,100,protocol_v2_textoir_v1,energy,0.9,-5.872725973013008,0.9,0.8687381103360812,0.8594730238393977,0.8782051282051282,0.12179487179487179,0.1,0.9473702686202687,0.928433628585337,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_100__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
clinc150,0.75,123,protocol_v2_textoir_v1,energy,0.9,-5.857585139323829,0.9,0.8549422336328626,0.8560411311053985,0.8538461538461538,0.14615384615384616,0.1,0.9444438085063084,0.9247038778574137,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_123__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
clinc150,0.75,13,protocol_v2_textoir_v1,knn,0.9,0.9927679786086082,0.9,0.7855684138869979,0.8374455732946299,0.7397435897435898,0.2602564102564103,0.1,0.9093110246235246,0.8881343917324713,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_13__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
clinc150,0.75,42,protocol_v2_textoir_v1,knn,0.9,0.9955340704321861,0.9,0.7850170261066969,0.8372881355932204,0.7388888888888889,0.2611111111111111,0.1,0.9111710164835165,0.8713197970440103,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_42__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
clinc150,0.75,87,protocol_v2_textoir_v1,knn,0.9,0.9972107043862343,0.9,0.7841890049977283,0.8370514064015518,0.7376068376068377,0.2623931623931624,0.1,0.9167598951973952,0.8743671400023831,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_87__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
clinc150,0.75,100,protocol_v2_textoir_v1,knn,0.9,0.989262948334217,0.9,0.7885921231326392,0.8383060635226179,0.7444444444444445,0.25555555555555554,0.1,0.9155495777370778,0.893830895454267,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_100__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
clinc150,0.75,123,protocol_v2_textoir_v1,knn,0.9,0.997388804256916,0.9,0.7713498622589532,0.8333333333333334,0.717948717948718,0.28205128205128205,0.1,0.9074670584045584,0.8665522831014926,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_123__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
clinc150,0.75,13,protocol_v2_textoir_v1,lof,0.9,1.206018328666687,0.9,0.7758462946020128,0.8346456692913385,0.7247863247863248,0.27521367521367524,0.1,0.9047738603988604,0.8492726300638419,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_13__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
clinc150,0.75,42,protocol_v2_textoir_v1,lof,0.9,1.2084845662117005,0.9,0.7814207650273224,0.8362573099415205,0.7333333333333333,0.26666666666666666,0.1,0.9067389728327229,0.85214977528187,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_42__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
clinc150,0.75,87,protocol_v2_textoir_v1,lof,0.9,1.210227358341217,0.9,0.7778031514044302,0.8352133398724865,0.7277777777777777,0.2722222222222222,0.1,0.9065118793243792,0.8487642058106921,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_87__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
clinc150,0.75,100,protocol_v2_textoir_v1,lof,0.9,1.1915287017822265,0.9,0.7891402714932126,0.8384615384615385,0.7452991452991453,0.2547008547008547,0.1,0.9060164199226699,0.8641284551843597,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_100__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
clinc150,0.75,123,protocol_v2_textoir_v1,lof,0.9,1.2109205365180968,0.9,0.7544798696765185,0.828308635666837,0.6927350427350427,0.3072649572649573,0.1,0.8983302808302809,0.83860339513096,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_123__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
clinc150,0.75,13,protocol_v2_textoir_v1,msp,0.9,0.6228990544059544,0.9,0.8696937697993664,0.8597077244258873,0.8799145299145299,0.12008547008547009,0.1,0.9509236365486365,0.9299209086718017,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_13__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
clinc150,0.75,42,protocol_v2_textoir_v1,msp,0.9,0.6392738762330024,0.9,0.8600638977635783,0.8573248407643312,0.8628205128205129,0.1371794871794872,0.1,0.9514866961741961,0.9304633342083867,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_42__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
clinc150,0.75,87,protocol_v2_textoir_v1,msp,0.9,0.6433587426743481,0.9,0.8648992576882291,0.8585263157894737,0.8713675213675214,0.12863247863247862,0.1,0.9468888634513636,0.9236285470891487,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_87__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
clinc150,0.75,100,protocol_v2_textoir_v1,msp,0.9,0.6171565082655691,0.9,0.8675412611087601,0.8591785414920369,0.8760683760683761,0.12393162393162394,0.1,0.9507013125763125,0.9264363325701965,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_100__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
clinc150,0.75,123,protocol_v2_textoir_v1,msp,0.9,0.6317785956658882,0.9,0.8492797247903676,0.8546083946343574,0.844017094017094,0.15598290598290598,0.1,0.9444714082214083,0.9208073448450927,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_123__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
clinc150,0.75,13,protocol_v2_textoir_v1,trainable_k1,0.9,1.1062757120841702,0.9,0.8561658474032913,0.8563488670371954,0.8559829059829059,0.144017094017094,0.1,0.9450418447293447,0.9211589379942506,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.75/runs/clinc150/seed_13/predictions.jsonl
clinc150,0.75,42,protocol_v2_textoir_v1,trainable_k1,0.9,1.149858518149327,0.9,0.8546971966616734,0.8559794256322332,0.8534188034188034,0.1465811965811966,0.1,0.9525565984940986,0.9308015936582519,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.75/runs/clinc150/seed_42/predictions.jsonl
clinc150,0.75,87,protocol_v2_textoir_v1,trainable_k1,0.9,1.1129656020632444,0.9,0.8735003157230057,0.8606387391124015,0.8867521367521367,0.11324786324786325,0.1,0.9461285358160358,0.9096249572475938,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.75/runs/clinc150/seed_87/predictions.jsonl
clinc150,0.75,100,protocol_v2_textoir_v1,trainable_k1,0.9,1.134001868943155,0.9,0.87017099430019,0.8598247809762203,0.8807692307692307,0.11923076923076924,0.1,0.9543171296296297,0.9349668659863393,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.75/runs/clinc150/seed_100/predictions.jsonl
clinc150,0.75,123,protocol_v2_textoir_v1,trainable_k1,0.9,1.1099703053455023,0.9,0.8610342626090658,0.857566765578635,0.8645299145299146,0.13547008547008546,0.1,0.9521731277981278,0.9255911521635527,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.75/runs/clinc150/seed_123/predictions.jsonl
clinc150,0.75,13,protocol_v2_textoir_v1,energy,0.95,-5.622609250744622,0.95,0.8233638282899367,0.9126365054602185,0.75,0.25,0.05,0.9467576058201058,0.9279040716800021,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_13__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
clinc150,0.75,42,protocol_v2_textoir_v1,energy,0.95,-5.593631057185294,0.95,0.8002870126763932,0.908745247148289,0.714957264957265,0.28504273504273503,0.05,0.943593432030932,0.9228195929967651,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_42__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
clinc150,0.75,87,protocol_v2_textoir_v1,energy,0.95,-5.611383784523321,0.95,0.8236397748592871,0.9126819126819127,0.7504273504273504,0.24957264957264957,0.05,0.9448992673992676,0.9223599061178993,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_87__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
clinc150,0.75,100,protocol_v2_textoir_v1,energy,0.95,-5.630954860577606,0.95,0.8222587461845504,0.9124544033350703,0.7482905982905983,0.2517094017094017,0.05,0.9473702686202687,0.928433628585337,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_100__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
clinc150,0.75,123,protocol_v2_textoir_v1,energy,0.95,-5.634277877824024,0.95,0.815024805102764,0.9112519809825673,0.7371794871794872,0.26282051282051283,0.05,0.9444438085063084,0.9247038778574137,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_123__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
clinc150,0.75,13,protocol_v2_textoir_v1,knn,0.95,1.0327169972658157,0.95,0.7453726863431716,0.8986731001206273,0.6367521367521367,0.36324786324786323,0.05,0.9093110246235246,0.8881343917324713,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_13__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
clinc150,0.75,42,protocol_v2_textoir_v1,knn,0.95,1.0445285791158676,0.95,0.7252858958068615,0.8946708463949843,0.6098290598290599,0.3901709401709402,0.05,0.9111710164835165,0.8713197970440103,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_42__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
clinc150,0.75,87,protocol_v2_textoir_v1,knn,0.95,1.040532077401876,0.95,0.7463134216445888,0.8988561107766406,0.638034188034188,0.36196581196581196,0.05,0.9167598951973952,0.8743671400023831,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_87__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
clinc150,0.75,100,protocol_v2_textoir_v1,knn,0.95,1.027478193938732,0.95,0.7531692766592095,0.9001782531194296,0.6474358974358975,0.3525641025641026,0.05,0.9155495777370778,0.893830895454267,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_100__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
