dataset,kir,seed,intent,n_known,n_oos,trainable_correct,trainable_wrong,trainable_rejected,adb_correct,adb_wrong,adb_rejected,trainable_oos_false_accept,adb_oos_false_accept,trainable_known_rejected_rate,adb_known_rejected_rate,delta_known_rejected_pp,trainable_oos_false_accept_rate,adb_oos_false_accept_rate,delta_oos_false_accept_pp,delta_known_acceptance_pp
clinc150,0.25,100,traffic,30,4560,26,0,4,29,0,1,0,1,0.13333333333333333,0.03333333333333333,10.0,0.0,0.0002192982456140351,-0.021929824561403508,-10.0
clinc150,0.25,100,uber,30,4560,23,0,7,28,0,2,1,6,0.23333333333333334,0.06666666666666667,16.666666666666668,0.0002192982456140351,0.0013157894736842105,-0.10964912280701754,-16.666666666666668
clinc150,0.25,100,where_are_you_from,30,4560,21,0,9,28,0,2,0,37,0.3,0.06666666666666667,23.333333333333332,0.0,0.008114035087719297,-0.8114035087719298,-23.333333333333332
clinc150,0.25,100,whisper_mode,30,4560,27,0,3,28,0,2,0,19,0.1,0.06666666666666667,3.333333333333334,0.0,0.004166666666666667,-0.4166666666666667,-3.333333333333334
clinc150,0.25,100,yes,30,4560,19,0,11,23,0,7,15,28,0.36666666666666664,0.23333333333333334,13.33333333333333,0.003289473684210526,0.0061403508771929825,-0.2850877192982456,-13.33333333333333
clinc150,0.25,123,accept_reservations,30,4560,23,0,7,28,0,2,15,17,0.23333333333333334,0.06666666666666667,16.666666666666668,0.003289473684210526,0.0037280701754385964,-0.04385964912280702,-16.666666666666668
clinc150,0.25,123,apr,30,4560,20,0,10,23,0,7,0,2,0.3333333333333333,0.23333333333333334,9.999999999999998,0.0,0.0004385964912280702,-0.043859649122807015,-9.999999999999998
clinc150,0.25,123,are_you_a_bot,30,4560,24,0,6,26,0,4,0,4,0.2,0.13333333333333333,6.666666666666668,0.0,0.0008771929824561404,-0.08771929824561403,-6.666666666666668
clinc150,0.25,123,bill_due,30,4560,22,0,8,26,0,4,2,37,0.26666666666666666,0.13333333333333333,13.333333333333334,0.0004385964912280702,0.008114035087719297,-0.7675438596491228,-13.333333333333334
clinc150,0.25,123,calendar_update,30,4560,26,0,4,26,0,4,11,26,0.13333333333333333,0.13333333333333333,0.0,0.002412280701754386,0.005701754385964913,-0.32894736842105265,-0.0
clinc150,0.25,123,change_accent,30,4560,15,0,15,29,0,1,0,14,0.5,0.03333333333333333,46.666666666666664,0.0,0.0030701754385964912,-0.30701754385964913,-46.666666666666664
clinc150,0.25,123,change_user_name,30,4560,22,0,8,28,0,2,55,41,0.26666666666666666,0.06666666666666667,20.0,0.01206140350877193,0.008991228070175439,0.307017543859649,-20.0
clinc150,0.25,123,credit_limit,30,4560,17,0,13,24,0,6,0,1,0.43333333333333335,0.2,23.333333333333332,0.0,0.0002192982456140351,-0.021929824561403508,-23.333333333333332
clinc150,0.25,123,credit_limit_change,30,4560,25,0,5,28,0,2,0,3,0.16666666666666666,0.06666666666666667,10.0,0.0,0.0006578947368421052,-0.06578947368421052,-10.0
clinc150,0.25,123,current_location,30,4560,23,0,7,29,0,1,3,15,0.23333333333333334,0.03333333333333333,20.0,0.0006578947368421052,0.003289473684210526,-0.2631578947368421,-20.0
clinc150,0.25,123,date,30,4560,27,0,3,27,0,3,0,5,0.1,0.1,0.0,0.0,0.0010964912280701754,-0.10964912280701754,-0.0
clinc150,0.25,123,directions,30,4560,15,0,15,28,0,2,3,9,0.5,0.06666666666666667,43.333333333333336,0.0006578947368421052,0.001973684210526316,-0.13157894736842107,-43.333333333333336
clinc150,0.25,123,distance,30,4560,19,1,10,20,2,8,1,9,0.3333333333333333,0.26666666666666666,6.666666666666665,0.0002192982456140351,0.001973684210526316,-0.17543859649122806,-6.666666666666665
clinc150,0.25,123,flight_status,30,4560,20,0,10,29,0,1,0,6,0.3333333333333333,0.03333333333333333,30.0,0.0,0.0013157894736842105,-0.13157894736842105,-30.0
clinc150,0.25,123,freeze_account,30,4560,26,0,4,29,0,1,0,40,0.13333333333333333,0.03333333333333333,10.0,0.0,0.008771929824561403,-0.8771929824561403,-10.0
clinc150,0.25,123,fun_fact,30,4560,24,0,6,26,0,4,4,20,0.2,0.13333333333333333,6.666666666666668,0.0008771929824561404,0.0043859649122807015,-0.3508771929824561,-6.666666666666668
clinc150,0.25,123,interest_rate,30,4560,20,0,10,24,1,5,0,3,0.3333333333333333,0.16666666666666666,16.666666666666664,0.0,0.0006578947368421052,-0.06578947368421052,-16.666666666666664
clinc150,0.25,123,jump_start,30,4560,27,0,3,28,0,2,0,13,0.1,0.06666666666666667,3.333333333333334,0.0,0.0028508771929824563,-0.2850877192982456,-3.333333333333334
clinc150,0.25,123,last_maintenance,30,4560,25,0,5,26,0,4,4,5,0.16666666666666666,0.13333333333333333,3.3333333333333326,0.0008771929824561404,0.0010964912280701754,-0.0219298245614035,-3.3333333333333326
clinc150,0.25,123,mpg,30,4560,29,0,1,30,0,0,0,42,0.03333333333333333,0.0,3.3333333333333335,0.0,0.009210526315789473,-0.9210526315789472,-3.3333333333333335
clinc150,0.25,123,plug_type,30,4560,23,0,7,28,0,2,0,0,0.23333333333333334,0.06666666666666667,16.666666666666668,0.0,0.0,0.0,-16.666666666666668
clinc150,0.25,123,pto_balance,30,4560,26,1,3,28,1,1,17,24,0.1,0.03333333333333333,6.666666666666668,0.0037280701754385964,0.005263157894736842,-0.15350877192982457,-6.666666666666668
clinc150,0.25,123,pto_request_status,30,4560,20,0,10,25,0,5,1,7,0.3333333333333333,0.16666666666666666,16.666666666666664,0.0002192982456140351,0.0015350877192982456,-0.13157894736842105,-16.666666666666664
clinc150,0.25,123,redeem_rewards,30,4560,17,2,11,15,6,9,0,18,0.36666666666666664,0.3,6.666666666666665,0.0,0.003947368421052632,-0.39473684210526316,-6.666666666666665
clinc150,0.25,123,rewards_balance,30,4560,23,0,7,29,0,1,0,3,0.23333333333333334,0.03333333333333333,20.0,0.0,0.0006578947368421052,-0.06578947368421052,-20.0
clinc150,0.25,123,shopping_list_update,30,4560,18,0,12,27,0,3,12,24,0.4,0.1,30.000000000000004,0.002631578947368421,0.005263157894736842,-0.2631578947368421,-30.000000000000004
clinc150,0.25,123,sync_device,30,4560,26,0,4,30,0,0,0,29,0.13333333333333333,0.0,13.333333333333334,0.0,0.006359649122807017,-0.6359649122807017,-13.333333333333334
clinc150,0.25,123,taxes,30,4560,27,0,3,30,0,0,0,9,0.1,0.0,10.0,0.0,0.001973684210526316,-0.19736842105263158,-10.0
clinc150,0.25,123,text,30,4560,22,0,8,26,0,4,1,8,0.26666666666666666,0.13333333333333333,13.333333333333334,0.0002192982456140351,0.0017543859649122807,-0.15350877192982457,-13.333333333333334
clinc150,0.25,123,time,30,4560,25,0,5,27,1,2,10,32,0.16666666666666666,0.06666666666666667,10.0,0.0021929824561403508,0.007017543859649123,-0.4824561403508772,-10.0
clinc150,0.25,123,todo_list_update,30,4560,20,1,9,26,2,2,25,19,0.3,0.06666666666666667,23.333333333333332,0.005482456140350877,0.004166666666666667,0.13157894736842102,-23.333333333333332
clinc150,0.25,123,transfer,30,4560,23,0,7,28,0,2,1,10,0.23333333333333334,0.06666666666666667,16.666666666666668,0.0002192982456140351,0.0021929824561403508,-0.19736842105263158,-16.666666666666668
clinc150,0.25,123,translate,30,4560,18,0,12,29,0,1,14,30,0.4,0.03333333333333333,36.66666666666667,0.0030701754385964912,0.006578947368421052,-0.3508771929824561,-36.66666666666667
clinc150,0.25,123,travel_alert,30,4560,14,0,16,26,0,4,0,0,0.5333333333333333,0.13333333333333333,40.0,0.0,0.0,0.0,-40.0
clinc150,0.25,123,travel_notification,30,4560,17,0,13,28,0,2,0,0,0.43333333333333335,0.06666666666666667,36.66666666666667,0.0,0.0,0.0,-36.66666666666667
clinc150,0.25,123,uber,30,4560,25,0,5,27,0,3,1,1,0.16666666666666666,0.1,6.666666666666665,0.0002192982456140351,0.0002192982456140351,0.0,-6.666666666666665
clinc150,0.25,123,vaccines,30,4560,17,0,13,28,0,2,0,4,0.43333333333333335,0.06666666666666667,36.66666666666667,0.0,0.0008771929824561404,-0.08771929824561403,-36.66666666666667
clinc150,0.25,123,what_are_your_hobbies,30,4560,20,0,10,26,0,4,0,26,0.3333333333333333,0.13333333333333333,20.0,0.0,0.005701754385964913,-0.5701754385964912,-20.0
clinc150,0.5,13,application_status,30,3450,28,0,2,30,0,0,0,3,0.06666666666666667,0.0,6.666666666666667,0.0,0.0008695652173913044,-0.08695652173913043,-6.666666666666667
clinc150,0.5,13,apr,30,3450,21,0,9,22,0,8,0,1,0.3,0.26666666666666666,3.3333333333333326,0.0,0.0002898550724637681,-0.028985507246376812,-3.3333333333333326
clinc150,0.5,13,bill_due,30,3450,21,0,9,27,0,3,1,14,0.3,0.1,20.0,0.0002898550724637681,0.004057971014492754,-0.3768115942028986,-20.0
clinc150,0.5,13,book_flight,30,3450,19,0,11,25,0,5,0,2,0.36666666666666664,0.16666666666666666,20.0,0.0,0.0005797101449275362,-0.057971014492753624,-20.0
clinc150,0.5,13,calendar,30,3450,16,1,13,21,2,7,0,13,0.43333333333333335,0.23333333333333334,20.0,0.0,0.0037681159420289855,-0.37681159420289856,-20.0
clinc150,0.5,13,calories,30,3450,24,0,6,28,0,2,0,2,0.2,0.06666666666666667,13.333333333333336,0.0,0.0005797101449275362,-0.057971014492753624,-13.333333333333336
clinc150,0.5,13,cancel,30,3450,24,0,6,27,0,3,1,3,0.2,0.1,10.0,0.0002898550724637681,0.0008695652173913044,-0.05797101449275363,-10.0
clinc150,0.5,13,car_rental,30,3450,19,0,11,27,0,3,0,1,0.36666666666666664,0.1,26.66666666666666,0.0,0.0002898550724637681,-0.028985507246376812,-26.66666666666666
clinc150,0.5,13,card_declined,30,3450,16,1,13,21,3,6,0,5,0.43333333333333335,0.2,23.333333333333332,0.0,0.0014492753623188406,-0.14492753623188406,-23.333333333333332
clinc150,0.5,13,change_accent,30,3450,18,0,12,30,0,0,0,2,0.4,0.0,40.0,0.0,0.0005797101449275362,-0.057971014492753624,-40.0
clinc150,0.5,13,change_ai_name,30,3450,20,0,10,28,0,2,17,16,0.3333333333333333,0.06666666666666667,26.666666666666668,0.004927536231884058,0.00463768115942029,0.028985507246376795,-26.666666666666668
clinc150,0.5,13,change_speed,30,3450,24,0,6,27,1,2,0,2,0.2,0.06666666666666667,13.333333333333336,0.0,0.0005797101449275362,-0.057971014492753624,-13.333333333333336
clinc150,0.5,13,cook_time,30,3450,24,0,6,27,0,3,0,1,0.2,0.1,10.0,0.0,0.0002898550724637681,-0.028985507246376812,-10.0
clinc150,0.5,13,credit_limit_change,30,3450,25,0,5,28,0,2,0,2,0.16666666666666666,0.06666666666666667,10.0,0.0,0.0005797101449275362,-0.057971014492753624,-10.0
clinc150,0.5,13,credit_score,30,3450,22,0,8,29,0,1,0,7,0.26666666666666666,0.03333333333333333,23.333333333333332,0.0,0.002028985507246377,-0.2028985507246377,-23.333333333333332
clinc150,0.5,13,current_location,30,3450,24,0,6,29,0,1,2,1,0.2,0.03333333333333333,16.666666666666668,0.0005797101449275362,0.0002898550724637681,0.028985507246376812,-16.666666666666668
clinc150,0.5,13,damaged_card,30,3450,22,0,8,29,0,1,8,24,0.26666666666666666,0.03333333333333333,23.333333333333332,0.002318840579710145,0.006956521739130435,-0.46376811594202905,-23.333333333333332
clinc150,0.5,13,date,30,3450,26,1,3,27,1,2,0,6,0.1,0.06666666666666667,3.333333333333334,0.0,0.0017391304347826088,-0.17391304347826086,-3.333333333333334
clinc150,0.5,13,direct_deposit,30,3450,23,0,7,27,0,3,0,1,0.23333333333333334,0.1,13.333333333333334,0.0,0.0002898550724637681,-0.028985507246376812,-13.333333333333334
clinc150,0.5,13,exchange_rate,30,3450,23,0,7,29,0,1,1,1,0.23333333333333334,0.03333333333333333,20.0,0.0002898550724637681,0.0002898550724637681,0.0,-20.0
clinc150,0.5,13,flight_status,30,3450,19,0,11,30,0,0,0,3,0.36666666666666664,0.0,36.666666666666664,0.0,0.0008695652173913044,-0.08695652173913043,-36.666666666666664
clinc150,0.5,13,flip_coin,30,3450,25,0,5,30,0,0,0,23,0.16666666666666666,0.0,16.666666666666664,0.0,0.006666666666666667,-0.6666666666666667,-16.666666666666664
clinc150,0.5,13,food_last,30,3450,23,0,7,23,1,6,0,1,0.23333333333333334,0.2,3.3333333333333326,0.0,0.0002898550724637681,-0.028985507246376812,-3.3333333333333326
clinc150,0.5,13,fun_fact,30,3450,23,0,7,24,0,6,0,5,0.23333333333333334,0.2,3.3333333333333326,0.0,0.0014492753623188406,-0.14492753623188406,-3.3333333333333326
clinc150,0.5,13,gas_type,30,3450,27,0,3,27,0,3,0,16,0.1,0.1,0.0,0.0,0.00463768115942029,-0.463768115942029,-0.0
clinc150,0.5,13,greeting,30,3450,26,0,4,30,0,0,0,20,0.13333333333333333,0.0,13.333333333333334,0.0,0.005797101449275362,-0.5797101449275363,-13.333333333333334
clinc150,0.5,13,income,30,3450,22,0,8,24,0,6,0,61,0.26666666666666666,0.2,6.666666666666665,0.0,0.017681159420289853,-1.7681159420289854,-6.666666666666665
clinc150,0.5,13,ingredient_substitution,30,3450,20,0,10,27,0,3,0,1,0.3333333333333333,0.1,23.333333333333332,0.0,0.0002898550724637681,-0.028985507246376812,-23.333333333333332
clinc150,0.5,13,ingredients_list,30,3450,20,0,10,24,0,6,5,25,0.3333333333333333,0.2,13.33333333333333,0.0014492753623188406,0.007246376811594203,-0.5797101449275363,-13.33333333333333
clinc150,0.5,13,insurance,30,3450,30,0,0,29,0,1,0,1,0.0,0.03333333333333333,-3.3333333333333335,0.0,0.0002898550724637681,-0.028985507246376812,3.3333333333333335
clinc150,0.5,13,international_fees,30,3450,22,0,8,29,0,1,0,0,0.26666666666666666,0.03333333333333333,23.333333333333332,0.0,0.0,0.0,-23.333333333333332
clinc150,0.5,13,last_maintenance,30,3450,24,0,6,29,0,1,3,5,0.2,0.03333333333333333,16.666666666666668,0.0008695652173913044,0.0014492753623188406,-0.057971014492753624,-16.666666666666668
clinc150,0.5,13,lost_luggage,30,3450,28,0,2,29,0,1,0,0,0.06666666666666667,0.03333333333333333,3.3333333333333335,0.0,0.0,0.0,-3.3333333333333335
clinc150,0.5,13,maybe,30,3450,24,0,6,28,0,2,8,29,0.2,0.06666666666666667,13.333333333333336,0.002318840579710145,0.008405797101449276,-0.6086956521739131,-13.333333333333336
clinc150,0.5,13,meaning_of_life,30,3450,25,0,5,28,0,2,0,0,0.16666666666666666,0.06666666666666667,10.0,0.0,0.0,0.0,-10.0
clinc150,0.5,13,measurement_conversion,30,3450,25,0,5,28,0,2,0,4,0.16666666666666666,0.06666666666666667,10.0,0.0,0.0011594202898550724,-0.11594202898550725,-10.0
clinc150,0.5,13,meeting_schedule,30,3450,18,0,12,27,3,0,0,0,0.4,0.0,40.0,0.0,0.0,0.0,-40.0
clinc150,0.5,13,nutrition_info,30,3450,25,0,5,30,0,0,0,1,0.16666666666666666,0.0,16.666666666666664,0.0,0.0002898550724637681,-0.028985507246376812,-16.666666666666664
clinc150,0.5,13,oil_change_how,30,3450,25,0,5,30,0,0,0,7,0.16666666666666666,0.0,16.666666666666664,0.0,0.002028985507246377,-0.2028985507246377,-16.666666666666664
clinc150,0.5,13,order,30,3450,16,0,14,22,0,8,4,20,0.4666666666666667,0.26666666666666666,20.0,0.0011594202898550724,0.005797101449275362,-0.463768115942029,-20.0
clinc150,0.5,13,payday,30,3450,22,1,7,26,1,3,0,0,0.23333333333333334,0.1,13.333333333333334,0.0,0.0,0.0,-13.333333333333334
clinc150,0.5,13,plug_type,30,3450,24,0,6,26,0,4,0,0,0.2,0.13333333333333333,6.666666666666668,0.0,0.0,0.0,-6.666666666666668
clinc150,0.5,13,pto_request_status,30,3450,22,0,8,26,0,4,2,5,0.26666666666666666,0.13333333333333333,13.333333333333334,0.0005797101449275362,0.0014492753623188406,-0.08695652173913043,-13.333333333333334
clinc150,0.5,13,pto_used,30,3450,24,0,6,28,0,2,21,27,0.2,0.06666666666666667,13.333333333333336,0.00608695652173913,0.00782608695652174,-0.17391304347826095,-13.333333333333336
clinc150,0.5,13,redeem_rewards,30,3450,18,1,11,16,9,5,0,3,0.36666666666666664,0.16666666666666666,20.0,0.0,0.0008695652173913044,-0.08695652173913043,-20.0
clinc150,0.5,13,reminder_update,30,3450,22,0,8,26,0,4,18,13,0.26666666666666666,0.13333333333333333,13.333333333333334,0.0052173913043478265,0.0037681159420289855,0.1449275362318841,-13.333333333333334
clinc150,0.5,13,repeat,30,3450,23,0,7,25,0,5,0,2,0.23333333333333334,0.16666666666666666,6.666666666666668,0.0,0.0005797101449275362,-0.057971014492753624,-6.666666666666668
clinc150,0.5,13,replacement_card_duration,30,3450,21,0,9,23,0,7,1,14,0.3,0.23333333333333334,6.666666666666665,0.0002898550724637681,0.004057971014492754,-0.3768115942028986,-6.666666666666665
clinc150,0.5,13,reset_settings,30,3450,23,0,7,28,0,2,0,0,0.23333333333333334,0.06666666666666667,16.666666666666668,0.0,0.0,0.0,-16.666666666666668
clinc150,0.5,13,restaurant_reservation,30,3450,21,0,9,25,0,5,2,46,0.3,0.16666666666666666,13.333333333333334,0.0005797101449275362,0.013333333333333334,-1.2753623188405798,-13.333333333333334
clinc150,0.5,13,restaurant_suggestion,30,3450,17,0,13,28,0,2,0,14,0.43333333333333335,0.06666666666666667,36.66666666666667,0.0,0.004057971014492754,-0.4057971014492754,-36.66666666666667
clinc150,0.5,13,rewards_balance,30,3450,23,0,7,26,3,1,0,0,0.23333333333333334,0.03333333333333333,20.0,0.0,0.0,0.0,-20.0
clinc150,0.5,13,rollover_401k,30,3450,25,0,5,29,0,1,0,0,0.16666666666666666,0.03333333333333333,13.333333333333334,0.0,0.0,0.0,-13.333333333333334
clinc150,0.5,13,routing,30,3450,19,0,11,30,0,0,0,1,0.36666666666666664,0.0,36.666666666666664,0.0,0.0002898550724637681,-0.028985507246376812,-36.666666666666664
clinc150,0.5,13,schedule_meeting,30,3450,23,0,7,30,0,0,1,0,0.23333333333333334,0.0,23.333333333333332,0.0002898550724637681,0.0,0.028985507246376812,-23.333333333333332
clinc150,0.5,13,share_location,30,3450,25,1,4,27,2,1,0,1,0.13333333333333333,0.03333333333333333,10.0,0.0,0.0002898550724637681,-0.028985507246376812,-10.0
clinc150,0.5,13,shopping_list,30,3450,17,1,12,23,1,6,1,1,0.4,0.2,20.0,0.0002898550724637681,0.0002898550724637681,0.0,-20.0
clinc150,0.5,13,shopping_list_update,30,3450,18,1,11,26,1,3,0,0,0.36666666666666664,0.1,26.66666666666666,0.0,0.0,0.0,-26.66666666666666
clinc150,0.5,13,spelling,30,3450,25,0,5,27,0,3,0,4,0.16666666666666666,0.1,6.666666666666665,0.0,0.0011594202898550724,-0.11594202898550725,-6.666666666666665
clinc150,0.5,13,sync_device,30,3450,26,0,4,29,0,1,0,18,0.13333333333333333,0.03333333333333333,10.0,0.0,0.0052173913043478265,-0.5217391304347827,-10.0
clinc150,0.5,13,tell_joke,30,3450,22,0,8,25,0,5,0,0,0.26666666666666666,0.16666666666666666,10.0,0.0,0.0,0.0,-10.0
clinc150,0.5,13,timezone,30,3450,21,0,9,29,0,1,5,11,0.3,0.03333333333333333,26.666666666666668,0.0014492753623188406,0.003188405797101449,-0.17391304347826086,-26.666666666666668
clinc150,0.5,13,tire_pressure,30,3450,27,0,3,30,0,0,0,6,0.1,0.0,10.0,0.0,0.0017391304347826088,-0.17391304347826086,-10.0
clinc150,0.5,13,todo_list_update,30,3450,18,1,11,26,4,0,6,4,0.36666666666666664,0.0,36.666666666666664,0.0017391304347826088,0.0011594202898550724,0.05797101449275363,-36.666666666666664
clinc150,0.5,13,transfer,30,3450,24,0,6,27,0,3,0,1,0.2,0.1,10.0,0.0,0.0002898550724637681,-0.028985507246376812,-10.0
clinc150,0.5,13,travel_alert,30,3450,13,0,17,28,0,2,0,4,0.5666666666666667,0.06666666666666667,50.0,0.0,0.0011594202898550724,-0.11594202898550725,-50.0
clinc150,0.5,13,travel_notification,30,3450,19,0,11,27,0,3,0,0,0.36666666666666664,0.1,26.66666666666666,0.0,0.0,0.0,-26.66666666666666
clinc150,0.5,13,travel_suggestion,30,3450,27,0,3,27,0,3,0,10,0.1,0.1,0.0,0.0,0.002898550724637681,-0.2898550724637681,-0.0
clinc150,0.5,13,uber,30,3450,25,0,5,28,0,2,1,1,0.16666666666666666,0.06666666666666667,10.0,0.0002898550724637681,0.0002898550724637681,0.0,-10.0
clinc150,0.5,13,user_name,30,3450,19,0,11,26,1,3,1,3,0.36666666666666664,0.1,26.66666666666666,0.0002898550724637681,0.0008695652173913044,-0.05797101449275363,-26.66666666666666
clinc150,0.5,13,vaccines,30,3450,17,0,13,29,0,1,0,0,0.43333333333333335,0.03333333333333333,40.0,0.0,0.0,0.0,-40.0
clinc150,0.5,13,what_are_your_hobbies,30,3450,19,0,11,27,0,3,0,5,0.36666666666666664,0.1,26.66666666666666,0.0,0.0014492753623188406,-0.14492753623188406,-26.66666666666666
clinc150,0.5,13,what_is_your_name,30,3450,23,0,7,26,1,3,1,10,0.23333333333333334,0.1,13.333333333333334,0.0002898550724637681,0.002898550724637681,-0.26086956521739135,-13.333333333333334
clinc150,0.5,13,what_song,30,3450,24,0,6,28,0,2,1,20,0.2,0.06666666666666667,13.333333333333336,0.0002898550724637681,0.005797101449275362,-0.5507246376811594,-13.333333333333336
clinc150,0.5,13,whisper_mode,30,3450,26,0,4,29,0,1,0,7,0.13333333333333333,0.03333333333333333,10.0,0.0,0.002028985507246377,-0.2028985507246377,-10.0
clinc150,0.5,42,accept_reservations,30,3450,24,0,6,25,0,5,0,2,0.2,0.16666666666666666,3.3333333333333353,0.0,0.0005797101449275362,-0.057971014492753624,-3.3333333333333353
clinc150,0.5,42,apr,30,3450,21,0,9,25,0,5,0,1,0.3,0.16666666666666666,13.333333333333334,0.0,0.0002898550724637681,-0.028985507246376812,-13.333333333333334
clinc150,0.5,42,book_flight,30,3450,20,0,10,26,0,4,0,0,0.3333333333333333,0.13333333333333333,20.0,0.0,0.0,0.0,-20.0
clinc150,0.5,42,book_hotel,30,3450,23,0,7,30,0,0,0,0,0.23333333333333334,0.0,23.333333333333332,0.0,0.0,0.0,-23.333333333333332
