dataset,kir,seed,method,method_label,ball_id,depth,majority_label,parent_id,purity,radius,sample_count,selected,split_reason,stop_reason,test_known_false_reject_count,test_oos_assignment_count,test_oos_false_accept_count,test_assignment_count,test_known_assignment_count,test_oos_assignment_count_calc,test_known_correct_count,test_known_wrong_known_count,test_known_false_reject_count_calc,test_oos_false_accept_count_calc,scoring_radius,score_median,zero_test_assignment,tiny_support_lt_20,oos_assignment_per_train,known_assignment_per_train,oos_accept_rate_within_assignment,known_reject_rate_within_assignment,false_accept_share_cell,known_false_reject_share_cell,oos_assignment_share_cell,support_quartile,risk_type,risk_rank_within_cell
clinc150,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,657,3,pto_used,324,1.0,0.4660116597699537,31,True,,purity_reached,0,16,9,18,2,16,2,0,0,9,24.05743675614864,0.8679315229306691,False,False,0.5161290322580645,0.06451612903225806,0.5625,0.0,0.10227272727272728,0.0,0.00463768115942029,Q2,oos_false_accept,4.0
clinc150,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,857,4,todo_list_update,717,1.0,0.6851022762773202,58,True,,purity_reached,13,31,13,59,28,31,15,0,13,13,21.994804241825943,1.0077841427570051,False,False,0.5344827586206896,0.4827586206896552,0.41935483870967744,0.4642857142857143,0.14772727272727273,0.01287128712871287,0.008985507246376812,Q3,oos_false_accept,2.0
clinc150,0.5,42,mogb_minilm,MOGB-Fair,48,1,play_music,0,1.0,0.7215723140185061,48,True,,purity_reached,9,75,4,86,11,75,2,0,9,4,0.7215723140185061,1.2334666892126656,False,False,1.5625,0.22916666666666666,0.05333333333333334,0.8181818181818182,0.12903225806451613,0.005717916137229987,0.021739130434782608,Q3,oos_false_accept,3.0
clinc150,0.5,42,mogb_minilm,MOGB-Fair,209,2,damaged_card,21,1.0,0.5972567001898631,42,True,,purity_reached,5,31,5,41,10,31,5,0,5,5,0.5972567001898631,1.1331889926782284,False,False,0.7380952380952381,0.23809523809523808,0.16129032258064516,0.5,0.16129032258064516,0.0031766200762388818,0.008985507246376812,Q3,oos_false_accept,2.0
clinc150,0.5,42,mogb_minilm,MOGB-Fair,225,2,exchange_rate,24,1.0,0.707409502928898,91,True,,purity_reached,24,57,1,87,30,57,6,0,24,1,0.707409502928898,1.4271180016816811,False,False,0.6263736263736264,0.32967032967032966,0.017543859649122806,0.8,0.03225806451612903,0.015247776365946633,0.01652173913043478,Q4-large,oos_false_accept,5.0
clinc150,0.5,42,mogb_minilm,MOGB-Fair,453,2,timezone,63,1.0,0.6946064907231361,77,True,,purity_reached,14,24,4,47,23,24,9,0,14,4,0.6946064907231361,1.0997758435518004,False,False,0.3116883116883117,0.2987012987012987,0.16666666666666666,0.6086956521739131,0.12903225806451613,0.008894536213468869,0.006956521739130435,Q4-large,oos_false_accept,4.0
clinc150,0.5,42,mogb_minilm,MOGB-Fair,743,3,todo_list_update,350,1.0,0.7069895839953406,39,True,,purity_reached,19,100,14,131,31,100,12,0,19,14,0.7069895839953406,1.28932019603537,False,False,2.5641025641025643,0.7948717948717948,0.14,0.6129032258064516,0.45161290322580644,0.01207115628970775,0.028985507246376812,Q3,oos_false_accept,1.0
clinc150,0.5,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,48,1,play_music,0,1.0,0.7215723140185061,48,True,,purity_reached,36,82,9,121,39,82,3,0,36,9,21.21034425507084,1.1706374958335817,False,False,1.7083333333333333,0.8125,0.10975609756097561,0.9230769230769231,0.1111111111111111,0.032490974729241874,0.023768115942028985,Q3,oos_false_accept,4.0
clinc150,0.5,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,209,2,damaged_card,21,1.0,0.5972567001898631,42,True,,purity_reached,8,32,13,49,17,32,9,0,8,13,22.5567291633666,1.027622173139208,False,False,0.7619047619047619,0.40476190476190477,0.40625,0.47058823529411764,0.16049382716049382,0.007220216606498195,0.00927536231884058,Q3,oos_false_accept,2.0
clinc150,0.5,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,453,2,timezone,63,1.0,0.6946064907231361,77,True,,purity_reached,10,44,5,74,30,44,20,0,10,5,21.1835596827222,1.0956124325198786,False,False,0.5714285714285714,0.38961038961038963,0.11363636363636363,0.3333333333333333,0.06172839506172839,0.009025270758122744,0.012753623188405797,Q4-large,oos_false_accept,5.0
clinc150,0.5,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,743,3,todo_list_update,350,1.0,0.7069895839953406,39,True,,purity_reached,22,62,20,102,40,62,18,0,22,20,22.13225972762561,1.0754528346358534,False,False,1.5897435897435896,1.0256410256410255,0.3225806451612903,0.55,0.24691358024691357,0.019855595667870037,0.017971014492753623,Q3,oos_false_accept,1.0
clinc150,0.5,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,790,3,schedule_meeting,404,1.0,0.6167838522676429,59,True,,purity_reached,4,27,10,48,21,27,16,1,4,10,22.927532136262045,0.9681597831658325,False,False,0.4576271186440678,0.3559322033898305,0.37037037037037035,0.19047619047619047,0.12345679012345678,0.0036101083032490976,0.00782608695652174,Q3,oos_false_accept,3.0
clinc150,0.5,87,mogb_minilm,MOGB-Fair,135,2,change_ai_name,10,1.0,0.7268315657964719,34,True,,purity_reached,12,114,13,131,17,114,5,0,12,13,0.7268315657964719,1.1922115647441711,False,False,3.3529411764705883,0.5,0.11403508771929824,0.7058823529411765,0.5,0.007994670219853431,0.03304347826086956,Q3,oos_false_accept,1.0
clinc150,0.5,87,mogb_minilm,MOGB-Fair,282,2,insurance_change,30,1.0,0.5703054978944845,97,True,,purity_reached,14,31,2,62,31,31,17,0,14,2,0.5703054978944845,1.2079690144850352,False,False,0.31958762886597936,0.31958762886597936,0.06451612903225806,0.45161290322580644,0.07692307692307693,0.009327115256495669,0.008985507246376812,Q4-large,oos_false_accept,4.0
clinc150,0.5,87,mogb_minilm,MOGB-Fair,477,2,todo_list,63,1.0,0.7104715731569822,22,True,,purity_reached,7,69,4,85,16,69,9,0,7,4,0.7104715731569822,1.320773131951674,False,False,3.1363636363636362,0.7272727272727273,0.057971014492753624,0.4375,0.15384615384615385,0.004663557628247834,0.02,Q2,oos_false_accept,3.0
clinc150,0.5,87,mogb_minilm,MOGB-Fair,771,3,schedule_meeting,412,1.0,0.6488227941099265,70,True,,purity_reached,6,47,5,72,25,47,19,0,6,5,0.6488227941099265,1.2653828344179536,False,False,0.6714285714285714,0.35714285714285715,0.10638297872340426,0.24,0.19230769230769232,0.003997335109926716,0.013623188405797102,Q4-large,oos_false_accept,2.0
clinc150,0.5,87,mogb_minilm,MOGB-Fair,783,3,shopping_list_update,432,1.0,0.6731372976873051,25,True,,purity_reached,23,25,1,49,24,25,1,0,23,1,0.6731372976873051,1.2405987769857252,False,False,1.0,0.96,0.04,0.9583333333333334,0.038461538461538464,0.015323117921385743,0.007246376811594203,Q2,oos_false_accept,5.0
clinc150,0.5,87,mogb_partition_ours_boundary,MOGB partition + S2C boundary,135,2,change_ai_name,10,1.0,0.7268315657964719,34,True,,purity_reached,10,110,26,129,19,110,9,0,10,26,21.44360323749344,1.1118779286990423,False,False,3.235294117647059,0.5588235294117647,0.23636363636363636,0.5263157894736842,0.3333333333333333,0.009775171065493646,0.03188405797101449,Q3,oos_false_accept,1.0
clinc150,0.5,87,mogb_partition_ours_boundary,MOGB partition + S2C boundary,282,2,insurance_change,30,1.0,0.5703054978944845,97,True,,purity_reached,1,16,4,42,26,16,25,0,1,4,22.377819984397277,0.904368338388683,False,False,0.16494845360824742,0.26804123711340205,0.25,0.038461538461538464,0.05128205128205128,0.0009775171065493646,0.00463768115942029,Q4-large,oos_false_accept,5.0
clinc150,0.5,87,mogb_partition_ours_boundary,MOGB partition + S2C boundary,392,2,redeem_rewards,49,1.0,0.6088770193417081,94,True,,purity_reached,9,33,10,64,31,33,22,0,9,10,23.482640309575697,1.0056703367556412,False,False,0.35106382978723405,0.32978723404255317,0.30303030303030304,0.2903225806451613,0.1282051282051282,0.008797653958944282,0.009565217391304347,Q4-large,oos_false_accept,2.0
clinc150,0.5,87,mogb_partition_ours_boundary,MOGB partition + S2C boundary,477,2,todo_list,63,1.0,0.7104715731569822,22,True,,purity_reached,13,46,9,78,32,46,19,0,13,9,21.66418990558604,1.0876567096592007,False,False,2.090909090909091,1.4545454545454546,0.1956521739130435,0.40625,0.11538461538461539,0.01270772238514174,0.013333333333333334,Q2,oos_false_accept,3.0
clinc150,0.5,87,mogb_partition_ours_boundary,MOGB partition + S2C boundary,771,3,schedule_meeting,412,1.0,0.6488227941099265,70,True,,purity_reached,3,27,9,58,31,27,27,1,3,9,21.924134226606125,0.9517030788387202,False,False,0.38571428571428573,0.44285714285714284,0.3333333333333333,0.0967741935483871,0.11538461538461539,0.002932551319648094,0.00782608695652174,Q4-large,oos_false_accept,4.0
clinc150,0.5,100,mogb_minilm,MOGB-Fair,38,1,order_status,0,1.0,0.6369726640707363,77,True,,purity_reached,24,45,1,74,29,45,5,0,24,1,0.6369726640707363,1.4502579146822299,False,False,0.5844155844155844,0.37662337662337664,0.022222222222222223,0.8275862068965517,0.02702702702702703,0.015799868334430547,0.013043478260869565,Q4-large,oos_false_accept,5.0
clinc150,0.5,100,mogb_minilm,MOGB-Fair,119,2,change_ai_name,10,1.0,0.7507916485329622,85,True,,purity_reached,26,150,17,182,32,150,6,0,26,17,0.7507916485329622,1.2004799918092135,False,False,1.7647058823529411,0.3764705882352941,0.11333333333333333,0.8125,0.4594594594594595,0.017116524028966424,0.043478260869565216,Q4-large,oos_false_accept,1.0
clinc150,0.5,100,mogb_minilm,MOGB-Fair,369,2,schedule_meeting,49,1.0,0.6295926591774702,76,True,,purity_reached,15,32,5,64,32,32,17,0,15,5,0.6295926591774702,1.0769777109012084,False,False,0.42105263157894735,0.42105263157894735,0.15625,0.46875,0.13513513513513514,0.009874917709019092,0.00927536231884058,Q4-large,oos_false_accept,3.0
clinc150,0.5,100,mogb_minilm,MOGB-Fair,448,2,timezone,61,1.0,0.6897846365468289,90,True,,purity_reached,18,47,4,78,31,47,13,0,18,4,0.6897846365468289,1.168602598255653,False,False,0.5222222222222223,0.34444444444444444,0.0851063829787234,0.5806451612903226,0.10810810810810811,0.01184990125082291,0.013623188405797102,Q4-large,oos_false_accept,4.0
clinc150,0.5,100,mogb_minilm,MOGB-Fair,455,2,todo_list_update,64,1.0,0.7084931362267626,39,True,,purity_reached,8,82,7,101,19,82,11,0,8,7,0.7084931362267626,1.2640664914967097,False,False,2.1025641025641026,0.48717948717948717,0.08536585365853659,0.42105263157894735,0.1891891891891892,0.005266622778143515,0.023768115942028985,Q3,oos_false_accept,2.0
clinc150,0.5,100,mogb_partition_ours_boundary,MOGB partition + S2C boundary,119,2,change_ai_name,10,1.0,0.7507916485329622,85,True,,purity_reached,35,161,51,210,49,161,14,0,35,51,21.88655630592892,1.0927976022386696,False,False,1.8941176470588235,0.5764705882352941,0.3167701863354037,0.7142857142857143,0.4857142857142857,0.0341130604288499,0.04666666666666667,Q4-large,oos_false_accept,1.0
clinc150,0.5,100,mogb_partition_ours_boundary,MOGB partition + S2C boundary,369,2,schedule_meeting,49,1.0,0.6295926591774702,76,True,,purity_reached,2,23,8,54,31,23,28,1,2,8,22.31186028106688,0.9355731396692382,False,False,0.3026315789473684,0.40789473684210525,0.34782608695652173,0.06451612903225806,0.0761904761904762,0.001949317738791423,0.006666666666666667,Q4-large,oos_false_accept,3.0
clinc150,0.5,100,mogb_partition_ours_boundary,MOGB partition + S2C boundary,448,2,timezone,61,1.0,0.6897846365468289,90,True,,purity_reached,11,28,5,57,29,28,18,0,11,5,21.06263495190577,1.0446770116446469,False,False,0.3111111111111111,0.32222222222222224,0.17857142857142858,0.3793103448275862,0.047619047619047616,0.010721247563352826,0.008115942028985508,Q4-large,oos_false_accept,5.0
clinc150,0.5,100,mogb_partition_ours_boundary,MOGB partition + S2C boundary,455,2,todo_list_update,64,1.0,0.7084931362267626,39,True,,purity_reached,19,48,18,82,34,48,15,0,19,18,21.88620777997833,1.0547124171266613,False,False,1.2307692307692308,0.8717948717948718,0.375,0.5588235294117647,0.17142857142857143,0.018518518518518517,0.01391304347826087,Q3,oos_false_accept,2.0
clinc150,0.5,100,mogb_partition_ours_boundary,MOGB partition + S2C boundary,969,4,yes,819,1.0,0.7153780268683185,52,True,,purity_reached,11,23,6,43,20,23,9,0,11,6,21.998350800665847,1.0838989981989438,False,False,0.4423076923076923,0.38461538461538464,0.2608695652173913,0.55,0.05714285714285714,0.010721247563352826,0.006666666666666667,Q3,oos_false_accept,4.0
clinc150,0.5,123,mogb_minilm,MOGB-Fair,75,1,yes,0,1.0,0.7520029210257378,73,True,,purity_reached,8,95,2,110,15,95,7,0,8,2,0.7520029210257378,1.274633590082812,False,False,1.3013698630136987,0.2054794520547945,0.021052631578947368,0.5333333333333333,0.07692307692307693,0.005108556832694764,0.02753623188405797,Q4-large,oos_false_accept,3.0
clinc150,0.5,123,mogb_minilm,MOGB-Fair,449,2,shopping_list_update,52,1.0,0.7163565330626841,52,True,,purity_reached,18,140,3,168,28,140,9,1,18,3,0.7163565330626841,1.354712823925676,False,False,2.6923076923076925,0.5384615384615384,0.02142857142857143,0.6428571428571429,0.11538461538461539,0.011494252873563218,0.04057971014492753,Q3,oos_false_accept,2.0
clinc150,0.5,123,mogb_minilm,MOGB-Fair,744,3,time,324,1.0,0.6641638512694237,35,True,,purity_reached,16,43,2,62,19,43,3,0,16,2,0.6641638512694237,1.2498870787941676,False,False,1.2285714285714286,0.5428571428571428,0.046511627906976744,0.8421052631578947,0.07692307692307693,0.010217113665389528,0.012463768115942029,Q3,oos_false_accept,4.0
clinc150,0.5,123,mogb_minilm,MOGB-Fair,753,3,play_music,338,1.0,0.7436107504884863,43,True,,purity_reached,24,111,2,139,28,111,4,0,24,2,0.7436107504884863,1.2547375031528396,False,False,2.5813953488372094,0.6511627906976745,0.018018018018018018,0.8571428571428571,0.07692307692307693,0.01532567049808429,0.03217391304347826,Q3,oos_false_accept,5.0
clinc150,0.5,123,mogb_minilm,MOGB-Fair,797,3,reminder_update,402,1.0,0.6542966246599399,44,True,,purity_reached,22,51,8,74,23,51,1,0,22,8,0.6542966246599399,1.2525194570721085,False,False,1.1590909090909092,0.5227272727272727,0.1568627450980392,0.9565217391304348,0.3076923076923077,0.0140485312899106,0.014782608695652174,Q3,oos_false_accept,1.0
clinc150,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,75,1,yes,0,1.0,0.7520029210257378,73,True,,purity_reached,12,52,9,75,23,52,11,0,12,9,21.793551500141348,1.10372616419004,False,False,0.7123287671232876,0.3150684931506849,0.17307692307692307,0.5217391304347826,0.11392405063291139,0.011090573012939002,0.015072463768115942,Q4-large,oos_false_accept,3.0
clinc150,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,449,2,shopping_list_update,52,1.0,0.7163565330626841,52,True,,purity_reached,17,56,18,89,33,56,14,2,17,18,21.618608626173835,1.0367634919775188,False,False,1.0769230769230769,0.6346153846153846,0.32142857142857145,0.5151515151515151,0.22784810126582278,0.015711645101663587,0.016231884057971015,Q3,oos_false_accept,1.0
clinc150,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,753,3,play_music,338,1.0,0.7436107504884863,43,True,,purity_reached,32,79,8,119,40,79,8,0,32,8,21.51599665045432,1.1087561498095104,False,False,1.8372093023255813,0.9302325581395349,0.10126582278481013,0.8,0.10126582278481013,0.029574861367837338,0.02289855072463768,Q3,oos_false_accept,4.0
clinc150,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,797,3,reminder_update,402,1.0,0.6542966246599399,44,True,,purity_reached,15,33,10,56,23,33,8,0,15,10,22.669674386902145,1.0440662983854665,False,False,0.75,0.5227272727272727,0.30303030303030304,0.6521739130434783,0.12658227848101267,0.013863216266173753,0.009565217391304347,Q3,oos_false_accept,2.0
clinc150,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,863,3,translate,516,1.0,0.7316534529361044,43,True,,purity_reached,13,13,7,34,21,13,8,0,13,7,22.141668937716496,1.0113357009178954,False,False,0.3023255813953488,0.4883720930232558,0.5384615384615384,0.6190476190476191,0.08860759493670886,0.012014787430683918,0.0037681159420289855,Q3,oos_false_accept,5.0
clinc150,0.75,13,mogb_minilm,MOGB-Fair,336,2,exchange_rate,30,1.0,0.7051918791745643,89,True,,purity_reached,27,19,1,51,32,19,5,0,27,1,0.7051918791745643,1.1785658735438562,False,False,0.21348314606741572,0.3595505617977528,0.05263157894736842,0.84375,0.05555555555555555,0.011143210895583986,0.00811965811965812,Q4-large,oos_false_accept,4.0
clinc150,0.75,13,mogb_minilm,MOGB-Fair,867,2,uber,102,1.0,0.6442175947798411,87,True,,purity_reached,16,2,1,32,30,2,14,0,16,1,0.6442175947798411,1.019100504812813,False,False,0.022988505747126436,0.3448275862068966,0.5,0.5333333333333333,0.05555555555555555,0.006603384234420141,0.0008547008547008547,Q4-large,oos_false_accept,5.0
clinc150,0.75,13,mogb_minilm,MOGB-Fair,879,2,change_ai_name,103,1.0,0.6507284473185516,26,True,,purity_reached,34,25,6,60,35,25,1,0,34,6,0.6507284473185516,1.2281961209597667,False,False,0.9615384615384616,1.3461538461538463,0.24,0.9714285714285714,0.3333333333333333,0.014032191498142799,0.010683760683760684,Q3,oos_false_accept,1.0
clinc150,0.75,13,mogb_minilm,MOGB-Fair,1275,3,pto_used,590,1.0,0.5925804869021111,69,True,,purity_reached,6,45,6,67,22,45,16,0,6,6,0.5925804869021111,1.1977564632002768,False,False,0.6521739130434783,0.3188405797101449,0.13333333333333333,0.2727272727272727,0.3333333333333333,0.0024762690879075525,0.019230769230769232,Q4-large,oos_false_accept,2.0
clinc150,0.75,13,mogb_minilm,MOGB-Fair,1461,3,translate,827,1.0,0.7900218511726901,26,True,,purity_reached,17,49,3,69,20,49,3,0,17,3,0.7900218511726901,1.1925695058555206,False,False,1.8846153846153846,0.7692307692307693,0.061224489795918366,0.85,0.16666666666666666,0.0070160957490713995,0.02094017094017094,Q3,oos_false_accept,3.0
clinc150,0.75,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,118,2,application_status,2,1.0,0.5663609899323244,84,True,,purity_reached,5,12,2,41,29,12,24,0,5,2,23.368034475978146,0.9399594859155628,False,False,0.14285714285714285,0.34523809523809523,0.16666666666666666,0.1724137931034483,0.05263157894736842,0.002834467120181406,0.005128205128205128,Q4-large,oos_false_accept,5.0
clinc150,0.75,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,879,2,change_ai_name,103,1.0,0.6507284473185516,26,True,,purity_reached,29,15,9,50,35,15,3,3,29,9,22.79292745764573,1.0438558755721326,False,False,0.5769230769230769,1.3461538461538463,0.6,0.8285714285714286,0.23684210526315788,0.016439909297052153,0.00641025641025641,Q3,oos_false_accept,2.0
clinc150,0.75,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,1259,3,todo_list_update,541,1.0,0.6488715548247285,29,True,,purity_reached,12,20,6,39,19,20,7,0,12,6,22.366083895887694,1.0413929592978417,False,False,0.6896551724137931,0.6551724137931034,0.3,0.631578947368421,0.15789473684210525,0.006802721088435374,0.008547008547008548,Q3,oos_false_accept,3.0
clinc150,0.75,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,1275,3,pto_used,590,1.0,0.5925804869021111,69,True,,purity_reached,3,25,10,47,22,25,19,0,3,10,22.367862816096864,0.8885162500686257,False,False,0.36231884057971014,0.3188405797101449,0.4,0.13636363636363635,0.2631578947368421,0.0017006802721088435,0.010683760683760684,Q4-large,oos_false_accept,1.0
clinc150,0.75,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,1461,3,translate,827,1.0,0.7900218511726901,26,True,,purity_reached,93,190,6,289,99,190,6,0,93,6,20.581611996731148,1.3432612868612197,False,False,7.3076923076923075,3.8076923076923075,0.031578947368421054,0.9393939393939394,0.15789473684210525,0.05272108843537415,0.0811965811965812,Q3,oos_false_accept,4.0
clinc150,0.75,42,mogb_minilm,MOGB-Fair,334,2,damaged_card,29,1.0,0.6330023966001409,51,True,,purity_reached,17,7,1,34,27,7,10,0,17,1,0.6330023966001409,1.1056519767982085,False,False,0.13725490196078433,0.5294117647058824,0.14285714285714285,0.6296296296296297,0.05,0.007021891780256092,0.0029914529914529917,Q3,oos_false_accept,3.0
clinc150,0.75,42,mogb_minilm,MOGB-Fair,375,2,exchange_rate,35,1.0,0.6949519110266502,78,True,,purity_reached,24,22,1,53,31,22,7,0,24,1,0.6949519110266502,1.2284678662618085,False,False,0.28205128205128205,0.3974358974358974,0.045454545454545456,0.7741935483870968,0.05,0.009913258983890954,0.009401709401709401,Q4-large,oos_false_accept,4.0
clinc150,0.75,42,mogb_minilm,MOGB-Fair,663,2,damaged_card,76,1.0,0.5511165412019162,24,True,,purity_reached,1,5,1,11,6,5,5,0,1,1,0.5511165412019162,0.9863140159986188,False,False,0.20833333333333334,0.25,0.2,0.16666666666666666,0.05,0.0004130524576621231,0.002136752136752137,Q3,oos_false_accept,5.0
clinc150,0.75,42,mogb_minilm,MOGB-Fair,801,2,timezone,94,1.0,0.6948405070182808,97,True,,purity_reached,18,48,4,80,32,48,14,0,18,4,0.6948405070182808,1.1698230665031097,False,False,0.4948453608247423,0.32989690721649484,0.08333333333333333,0.5625,0.2,0.007434944237918215,0.020512820512820513,Q4-large,oos_false_accept,2.0
clinc150,0.75,42,mogb_minilm,MOGB-Fair,2043,5,damaged_card,1803,1.0,0.6173245488414638,11,True,,purity_reached,4,21,11,25,4,21,0,0,4,11,0.6173245488414638,1.0491004800684112,False,True,1.9090909090909092,0.36363636363636365,0.5238095238095238,1.0,0.55,0.0016522098306484924,0.008974358974358974,Q1-small,oos_false_accept,1.0
clinc150,0.75,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,334,2,damaged_card,29,1.0,0.6330023966001409,51,True,,purity_reached,23,9,2,49,40,9,15,2,23,2,22.316280845421986,1.0769046484841285,False,False,0.17647058823529413,0.7843137254901961,0.2222222222222222,0.575,0.06666666666666667,0.012534059945504087,0.0038461538461538464,Q3,oos_false_accept,4.0
clinc150,0.75,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,709,2,schedule_maintenance,82,1.0,0.5397412935567364,31,True,,purity_reached,1,15,2,20,5,15,4,0,1,2,24.80395132274039,1.0631599587460259,False,False,0.4838709677419355,0.16129032258064516,0.13333333333333333,0.2,0.06666666666666667,0.0005449591280653951,0.00641025641025641,Q3,oos_false_accept,5.0
clinc150,0.75,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,801,2,timezone,94,1.0,0.6948405070182808,97,True,,purity_reached,12,44,5,75,31,44,19,0,12,5,21.1088244363458,1.093836460236448,False,False,0.4536082474226804,0.31958762886597936,0.11363636363636363,0.3870967741935484,0.16666666666666666,0.006539509536784741,0.018803418803418803,Q4-large,oos_false_accept,2.0
clinc150,0.75,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,1263,3,ingredients_list,500,1.0,0.7221569721678789,19,True,,purity_reached,8,23,3,38,15,23,7,0,8,3,21.68429835362496,1.1035786508077616,False,True,1.2105263157894737,0.7894736842105263,0.13043478260869565,0.5333333333333333,0.1,0.004359673024523161,0.009829059829059829,Q2,oos_false_accept,3.0
clinc150,0.75,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,2043,5,damaged_card,1803,1.0,0.6173245488414638,11,True,,purity_reached,0,20,9,20,0,20,0,0,0,9,21.339772364512783,1.0251924577446891,False,True,1.8181818181818181,0.0,0.45,0.0,0.3,0.0,0.008547008547008548,Q1-small,oos_false_accept,1.0
clinc150,0.75,87,mogb_minilm,MOGB-Fair,498,2,insurance_change,47,1.0,0.5531885615908781,37,True,,purity_reached,6,22,2,34,12,22,6,0,6,2,0.5531885615908781,1.4039871137429296,False,False,0.5945945945945946,0.32432432432432434,0.09090909090909091,0.5,0.09523809523809523,0.002533783783783784,0.009401709401709401,Q3,oos_false_accept,3.0
clinc150,0.75,87,mogb_minilm,MOGB-Fair,829,2,timezone,92,1.0,0.6928599375527346,91,True,,purity_reached,17,43,4,73,30,43,13,0,17,4,0.6928599375527346,1.146512356498469,False,False,0.4725274725274725,0.32967032967032966,0.09302325581395349,0.5666666666666667,0.19047619047619047,0.0071790540540540545,0.018376068376068377,Q4-large,oos_false_accept,2.0
clinc150,0.75,87,mogb_minilm,MOGB-Fair,1032,3,restaurant_reservation,208,1.0,0.5987562756852243,11,True,,purity_reached,10,4,1,14,10,4,0,0,10,1,0.5987562756852243,1.2317469027308607,False,True,0.36363636363636365,0.9090909090909091,0.25,1.0,0.047619047619047616,0.004222972972972973,0.0017094017094017094,Q1-small,oos_false_accept,4.0
clinc150,0.75,87,mogb_minilm,MOGB-Fair,1368,3,order_status,627,1.0,0.6683946813719323,90,True,,purity_reached,29,18,1,56,38,18,9,0,29,1,0.6683946813719323,1.2742342076841475,False,False,0.2,0.4222222222222222,0.05555555555555555,0.7631578947368421,0.047619047619047616,0.012246621621621621,0.007692307692307693,Q4-large,oos_false_accept,5.0
