known_recall,oos_recall,false_accept_rate,false_reject_rate,oos_f1,oos_precision,auroc,aupr_oos,f1_all,f1_k,accuracy,dataset,kir,seed,method,method_label,target_known_recall,diagnostic_threshold,source_prediction_path,diagnostic_only,threshold_source
0.9,0.6711206896551725,0.3288793103448276,0.1,0.7877561345813306,0.9534598897734231,,,,,,banking77,0.25,87,mogb_minilm,MOGB-MiniLM,0.9,1.507407944622325,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_87/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.9,0.7642241379310345,0.23577586206896553,0.1,0.8505636843367714,0.9588967009194159,,,,,,banking77,0.25,87,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.9,1.266617267784381,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_87/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.9,0.6275862068965518,0.3724137931034483,0.1,0.7559709241952233,0.9503916449086162,,,,,,banking77,0.25,87,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.9,1.272775171840884,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_87/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.9,0.6715517241379311,0.328448275862069,0.1,0.7880627212948913,0.9534883720930233,,,,,,banking77,0.25,87,random_partition,Random partition,0.9,1.055799750168067,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_87/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.9,0.628448275862069,0.371551724137931,0.1,0.7566165023352361,0.9504563233376793,,,,,,banking77,0.25,87,single_centroid,Frozen single centroid,0.9,1.0807350224249486,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_87/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.9,0.8012931034482759,0.19870689655172413,0.1,0.8737955346650998,0.9607235142118863,,,,,,banking77,0.25,87,trainable_k1,Trainable MiniLM K=1,0.9,1.117294500391803,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.25/runs/banking77/seed_87/predictions.jsonl,True,test_known_scores_posthoc
0.95,0.45517241379310347,0.5448275862068965,0.05,0.6186291739894552,0.9652650822669104,,,,,,banking77,0.25,87,fixed_k2,Frozen fixed K=2,0.95,1.1547595697903077,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_87/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.95,0.3732758620689655,0.6267241379310344,0.05,0.5372208436724566,0.9579646017699115,,,,,,banking77,0.25,87,mogb_minilm,MOGB-MiniLM,0.95,1.6986652544862733,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_87/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.95,0.49310344827586206,0.506896551724138,0.05,0.6533409480296973,0.9678510998307953,,,,,,banking77,0.25,87,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.95,1.4095894600147914,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_87/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.95,0.4025862068965517,0.5974137931034482,0.05,0.5674362089914945,0.9609053497942387,,,,,,banking77,0.25,87,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.95,1.397174956843111,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_87/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.95,0.48060344827586204,0.5193965517241379,0.05,0.6420961704578174,0.9670424978317432,,,,,,banking77,0.25,87,random_partition,Random partition,0.95,1.1268143496004197,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_87/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.95,0.44612068965517243,0.5538793103448276,0.05,0.610079575596817,0.9645852749301025,,,,,,banking77,0.25,87,single_centroid,Frozen single centroid,0.95,1.1494826487722192,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_87/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.95,0.6310344827586207,0.3689655172413793,0.05,0.7660910518053375,0.9747003994673769,,,,,,banking77,0.25,87,trainable_k1,Trainable MiniLM K=1,0.95,1.210127704324028,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.25/runs/banking77/seed_87/predictions.jsonl,True,test_known_scores_posthoc
0.75,0.9064655172413794,0.0935344827586207,0.25,0.9117710817255582,0.9171391190580026,,,,,,banking77,0.25,100,fixed_k2,Frozen fixed K=2,0.75,0.9667577968613192,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_100/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.75,0.875,0.125,0.25,0.8942731277533039,0.9144144144144144,,,,,,banking77,0.25,100,mogb_minilm,MOGB-MiniLM,0.75,1.298745230494189,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_100/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.75,0.8844827586206897,0.11551724137931034,0.25,0.8996054362121877,0.9152542372881356,,,,,,banking77,0.25,100,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.75,1.11975601674726,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_100/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.75,0.9176724137931035,0.08232758620689655,0.25,0.917870230653158,0.9180681328158689,,,,,,banking77,0.25,100,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.75,1.1482950131822098,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_100/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.75,0.9094827586206896,0.09051724137931035,0.25,0.9134199134199135,0.9173913043478261,,,,,,banking77,0.25,100,random_partition,Random partition,0.75,0.9373516720289924,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_100/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.75,0.9129310344827586,0.08706896551724137,0.25,0.9152981849611063,0.9176776429809359,,,,,,banking77,0.25,100,single_centroid,Frozen single centroid,0.75,0.9404768243156528,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_100/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.75,0.9396551724137931,0.0603448275862069,0.25,0.929637526652452,0.919831223628692,,,,,,banking77,0.25,100,trainable_k1,Trainable MiniLM K=1,0.75,0.953308269997699,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.25/runs/banking77/seed_100/predictions.jsonl,True,test_known_scores_posthoc
0.85,0.8172413793103448,0.18275862068965518,0.15,0.8757505773672055,0.9432835820895522,,,,,,banking77,0.25,100,fixed_k2,Frozen fixed K=2,0.85,1.0405248912539042,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_100/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.85,0.6896551724137931,0.3103448275862069,0.15,0.7932573128408528,0.9334889148191365,,,,,,banking77,0.25,100,mogb_minilm,MOGB-MiniLM,0.85,1.453113898396202,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_100/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.85,0.7418103448275862,0.25818965517241377,0.15,0.8283995186522263,0.9378746594005449,,,,,,banking77,0.25,100,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.85,1.2349312985584249,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_100/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.85,0.8224137931034483,0.17758620689655172,0.15,0.878857669276831,0.9436201780415431,,,,,,banking77,0.25,100,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.85,1.2539368496691845,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_100/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.85,0.8206896551724138,0.1793103448275862,0.15,0.8778238819732596,0.9435084241823588,,,,,,banking77,0.25,100,random_partition,Random partition,0.85,1.0065778971363808,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_100/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.85,0.8168103448275862,0.18318965517241378,0.15,0.8754908754908755,0.9432553509208561,,,,,,banking77,0.25,100,single_centroid,Frozen single centroid,0.85,1.0037187528578602,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_100/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.85,0.8948275862068965,0.10517241379310345,0.15,0.9206208425720621,0.947945205479452,,,,,,banking77,0.25,100,trainable_k1,Trainable MiniLM K=1,0.85,1.044484015895685,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.25/runs/banking77/seed_100/predictions.jsonl,True,test_known_scores_posthoc
0.9,0.7254310344827586,0.27456896551724136,0.1,0.8252022554547683,0.9567936327458784,,,,,,banking77,0.25,100,fixed_k2,Frozen fixed K=2,0.9,1.0906586434002563,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_100/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.9,0.5827586206896552,0.41724137931034483,0.1,0.7214514407684098,0.9467787114845938,,,,,,banking77,0.25,100,mogb_minilm,MOGB-MiniLM,0.9,1.5321440737136252,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_100/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.9,0.5849137931034483,0.41508620689655173,0.1,0.7231548094857447,0.9469644103279833,,,,,,banking77,0.25,100,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.9,1.3126439832257106,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_100/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.9,0.7030172413793103,0.2969827586206897,0.1,0.810032282095853,0.955477445811365,,,,,,banking77,0.25,100,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.9,1.3237853037516512,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_100/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.9,0.7073275862068965,0.29267241379310344,0.1,0.8129799355957394,0.9557367501456028,,,,,,banking77,0.25,100,random_partition,Random partition,0.9,1.05559493120348,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_100/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.9,0.684051724137931,0.315948275862069,0.1,0.7968867687672608,0.9542994588093806,,,,,,banking77,0.25,100,single_centroid,Frozen single centroid,0.9,1.060373810796453,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_100/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.9,0.8176724137931034,0.18232758620689654,0.1,0.8837642674120662,0.9614799797263052,,,,,,banking77,0.25,100,trainable_k1,Trainable MiniLM K=1,0.9,1.113137404824483,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.25/runs/banking77/seed_100/predictions.jsonl,True,test_known_scores_posthoc
0.95,0.5362068965517242,0.46379310344827585,0.05,0.6907273736812882,0.9703588143525741,,,,,,banking77,0.25,100,fixed_k2,Frozen fixed K=2,0.95,1.1818320027650853,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_100/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.95,0.39267241379310347,0.6073275862068965,0.05,0.5573569899051698,0.9599578503688093,,,,,,banking77,0.25,100,mogb_minilm,MOGB-MiniLM,0.95,1.6759906434429,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_100/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.95,0.4051724137931034,0.5948275862068966,0.05,0.5700424499696786,0.9611451942740287,,,,,,banking77,0.25,100,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.95,1.3835223747572587,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_100/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.95,0.5112068965517241,0.48879310344827587,0.05,0.6693002257336343,0.9689542483660131,,,,,,banking77,0.25,100,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.95,1.4315752854702717,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_100/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.95,0.49267241379310345,0.5073275862068966,0.05,0.6529562982005142,0.9678238780694327,,,,,,banking77,0.25,100,random_partition,Random partition,0.95,1.1405166401283977,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_100/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.95,0.4961206896551724,0.5038793103448276,0.05,0.6560273582217155,0.968040370058873,,,,,,banking77,0.25,100,single_centroid,Frozen single centroid,0.95,1.1388020589280896,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_100/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.95,0.5926724137931034,0.4073275862068966,0.05,0.7366729172247523,0.97310686482661,,,,,,banking77,0.25,100,trainable_k1,Trainable MiniLM K=1,0.95,1.234454397291388,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.25/runs/banking77/seed_100/predictions.jsonl,True,test_known_scores_posthoc
0.75,0.8030172413793103,0.19698275862068965,0.25,0.8520466498970958,0.9074525085241111,,,,,,banking77,0.25,123,fixed_k2,Frozen fixed K=2,0.75,0.9599915858605268,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_123/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.75,0.8956896551724138,0.10431034482758621,0.25,0.9058413251961639,0.9162257495590829,,,,,,banking77,0.25,123,mogb_minilm,MOGB-MiniLM,0.75,1.2776175371562677,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_123/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.75,0.896551724137931,0.10344827586206896,0.25,0.906318082788671,0.9162995594713657,,,,,,banking77,0.25,123,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.75,1.1253634014522276,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_123/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.75,0.7857758620689655,0.21422413793103448,0.25,0.8414493422570967,0.9056135121708893,,,,,,banking77,0.25,123,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.75,1.1424381383742783,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_123/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.75,0.881896551724138,0.11810344827586207,0.25,0.8981562774363476,0.9150268336314848,,,,,,banking77,0.25,123,random_partition,Random partition,0.75,0.9171823646083868,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_123/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.75,0.8693965517241379,0.13060344827586207,0.25,0.8910978573006406,0.9139102854553692,,,,,,banking77,0.25,123,single_centroid,Frozen single centroid,0.75,0.9294683215224908,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_123/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.75,0.9064655172413794,0.0935344827586207,0.25,0.9117710817255582,0.9171391190580026,,,,,,banking77,0.25,123,trainable_k1,Trainable MiniLM K=1,0.75,0.944037343381485,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.25/runs/banking77/seed_123/predictions.jsonl,True,test_known_scores_posthoc
0.85,0.6689655172413793,0.3310344827586207,0.15,0.7787255393878575,0.9315726290516206,,,,,,banking77,0.25,123,fixed_k2,Frozen fixed K=2,0.85,1.0305373117852354,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_123/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.85,0.7961206896551725,0.2038793103448276,0.15,0.86288250408783,0.9418663946965834,,,,,,banking77,0.25,123,mogb_minilm,MOGB-MiniLM,0.85,1.404809138815221,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_123/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.85,0.7754310344827586,0.22456896551724137,0.15,0.8499881880463028,0.9404077365394669,,,,,,banking77,0.25,123,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.85,1.2541195334874036,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_123/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.85,0.6512931034482758,0.34870689655172415,0.15,0.7660329531051965,0.9298461538461539,,,,,,banking77,0.25,123,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.85,1.221441973708446,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_123/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.85,0.7456896551724138,0.2543103448275862,0.15,0.8309317963496637,0.938177874186551,,,,,,banking77,0.25,123,random_partition,Random partition,0.85,0.994019560838011,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_123/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.85,0.7362068965517241,0.2637931034482759,0.15,0.8247223563495896,0.9374313940724479,,,,,,banking77,0.25,123,single_centroid,Frozen single centroid,0.85,0.997896424679006,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_123/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.85,0.7982758620689655,0.20172413793103447,0.15,0.864209052729818,0.9420142421159715,,,,,,banking77,0.25,123,trainable_k1,Trainable MiniLM K=1,0.85,1.024391524975112,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.25/runs/banking77/seed_123/predictions.jsonl,True,test_known_scores_posthoc
0.9,0.5387931034482759,0.46120689655172414,0.1,0.6856829402084477,0.942684766214178,,,,,,banking77,0.25,123,fixed_k2,Frozen fixed K=2,0.9,1.0884690982347622,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_123/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.9,0.6189655172413793,0.3810344827586207,0.1,0.7494780793319415,0.9497354497354498,,,,,,banking77,0.25,123,mogb_minilm,MOGB-MiniLM,0.9,1.510825693810027,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_123/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.9,0.618103448275862,0.38189655172413794,0.1,0.7488250652741515,0.9496688741721855,,,,,,banking77,0.25,123,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.9,1.3373883815422989,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_123/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.9,0.5237068965517241,0.47629310344827586,0.1,0.6729437828856273,0.941130906274206,,,,,,banking77,0.25,123,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.9,1.2883123206706977,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_123/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.9,0.6293103448275862,0.3706896551724138,0.1,0.7572614107883817,0.9505208333333334,,,,,,banking77,0.25,123,random_partition,Random partition,0.9,1.0402593561496531,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_123/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.9,0.6275862068965518,0.3724137931034483,0.1,0.7559709241952233,0.9503916449086162,,,,,,banking77,0.25,123,single_centroid,Frozen single centroid,0.9,1.0404733542759108,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_123/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.9,0.7038793103448275,0.2961206896551724,0.1,0.8106229833705634,0.9555295494441194,,,,,,banking77,0.25,123,trainable_k1,Trainable MiniLM K=1,0.9,1.07394569764523,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.25/runs/banking77/seed_123/predictions.jsonl,True,test_known_scores_posthoc
0.95,0.4086206896551724,0.5913793103448276,0.05,0.573502722323049,0.9614604462474645,,,,,,banking77,0.25,123,fixed_k2,Frozen fixed K=2,0.95,1.1468947192209151,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_123/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.95,0.37025862068965515,0.6297413793103448,0.05,0.5340379235312402,0.9576365663322185,,,,,,banking77,0.25,123,mogb_minilm,MOGB-MiniLM,0.95,1.651005708761619,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_123/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.95,0.4168103448275862,0.5831896551724138,0.05,0.5816541353383459,0.9621890547263682,,,,,,banking77,0.25,123,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.95,1.439792815276735,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_123/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
