dataset,kir,seed,method,method_label,intent,known_count,known_false_reject,known_false_reject_rate,oos_false_accept,oos_false_accept_rate
clinc150,0.75,100,single_centroid,Frozen K=1,transactions,30,6,0.2,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,translate,30,12,0.4,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,travel_alert,30,16,0.5333333333333333,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,travel_notification,30,4,0.13333333333333333,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,travel_suggestion,30,0,0.0,11,0.004700854700854701
clinc150,0.75,100,single_centroid,Frozen K=1,uber,30,5,0.16666666666666666,1,0.00042735042735042735
clinc150,0.75,100,single_centroid,Frozen K=1,update_playlist,30,7,0.23333333333333334,2,0.0008547008547008547
clinc150,0.75,100,single_centroid,Frozen K=1,user_name,30,5,0.16666666666666666,16,0.006837606837606838
clinc150,0.75,100,single_centroid,Frozen K=1,w2,30,4,0.13333333333333333,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,weather,30,0,0.0,2,0.0008547008547008547
clinc150,0.75,100,single_centroid,Frozen K=1,what_are_your_hobbies,30,10,0.3333333333333333,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,what_song,30,6,0.2,1,0.00042735042735042735
clinc150,0.75,100,single_centroid,Frozen K=1,where_are_you_from,30,9,0.3,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,whisper_mode,30,1,0.03333333333333333,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,yes,30,10,0.3333333333333333,1,0.00042735042735042735
clinc150,0.75,100,fixed_k2,Frozen K=2,accept_reservations,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,account_blocked,30,11,0.36666666666666664,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,application_status,30,6,0.2,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,are_you_a_bot,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,balance,30,7,0.23333333333333334,14,0.005982905982905983
clinc150,0.75,100,fixed_k2,Frozen K=2,book_flight,30,9,0.3,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,book_hotel,30,12,0.4,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,calculator,30,3,0.1,3,0.001282051282051282
clinc150,0.75,100,fixed_k2,Frozen K=2,calendar,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,calendar_update,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,cancel,30,6,0.2,2,0.0008547008547008547
clinc150,0.75,100,fixed_k2,Frozen K=2,cancel_reservation,30,3,0.1,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,car_rental,30,12,0.4,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,card_declined,30,9,0.3,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,carry_on,30,8,0.26666666666666666,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,change_accent,30,11,0.36666666666666664,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,change_ai_name,30,9,0.3,26,0.011111111111111112
clinc150,0.75,100,fixed_k2,Frozen K=2,change_language,30,6,0.2,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,change_speed,30,7,0.23333333333333334,1,0.00042735042735042735
clinc150,0.75,100,fixed_k2,Frozen K=2,change_volume,30,10,0.3333333333333333,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,confirm_reservation,30,12,0.4,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,cook_time,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,credit_limit,30,13,0.43333333333333335,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,credit_limit_change,30,4,0.13333333333333333,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,credit_score,30,9,0.3,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,current_location,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,damaged_card,30,11,0.36666666666666664,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,date,30,8,0.26666666666666666,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,direct_deposit,30,8,0.26666666666666666,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,directions,30,11,0.36666666666666664,3,0.001282051282051282
clinc150,0.75,100,fixed_k2,Frozen K=2,distance,30,11,0.36666666666666664,3,0.001282051282051282
clinc150,0.75,100,fixed_k2,Frozen K=2,do_you_have_pets,30,2,0.06666666666666667,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,exchange_rate,30,7,0.23333333333333334,1,0.00042735042735042735
clinc150,0.75,100,fixed_k2,Frozen K=2,expiration_date,30,6,0.2,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,find_phone,30,3,0.1,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,flight_status,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,flip_coin,30,6,0.2,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,food_last,30,10,0.3333333333333333,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,freeze_account,30,11,0.36666666666666664,2,0.0008547008547008547
clinc150,0.75,100,fixed_k2,Frozen K=2,fun_fact,30,4,0.13333333333333333,1,0.00042735042735042735
clinc150,0.75,100,fixed_k2,Frozen K=2,gas_type,30,2,0.06666666666666667,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,greeting,30,3,0.1,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,how_busy,30,11,0.36666666666666664,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,how_old_are_you,30,4,0.13333333333333333,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,income,30,6,0.2,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,ingredients_list,30,5,0.16666666666666666,3,0.001282051282051282
clinc150,0.75,100,fixed_k2,Frozen K=2,insurance,30,4,0.13333333333333333,1,0.00042735042735042735
clinc150,0.75,100,fixed_k2,Frozen K=2,jump_start,30,0,0.0,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,last_maintenance,30,2,0.06666666666666667,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,lost_luggage,30,1,0.03333333333333333,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,meaning_of_life,30,6,0.2,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,measurement_conversion,30,6,0.2,1,0.00042735042735042735
clinc150,0.75,100,fixed_k2,Frozen K=2,meeting_schedule,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,mpg,30,1,0.03333333333333333,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,new_card,30,13,0.43333333333333335,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,next_holiday,30,4,0.13333333333333333,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,next_song,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,no,30,6,0.2,9,0.0038461538461538464
clinc150,0.75,100,fixed_k2,Frozen K=2,nutrition_info,30,3,0.1,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,oil_change_how,30,4,0.13333333333333333,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,order_checks,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,order_status,30,12,0.4,1,0.00042735042735042735
clinc150,0.75,100,fixed_k2,Frozen K=2,pay_bill,30,5,0.16666666666666666,3,0.001282051282051282
clinc150,0.75,100,fixed_k2,Frozen K=2,payday,30,8,0.26666666666666666,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,pin_change,30,11,0.36666666666666664,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,pto_balance,30,7,0.23333333333333334,8,0.003418803418803419
clinc150,0.75,100,fixed_k2,Frozen K=2,pto_request,30,6,0.2,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,pto_request_status,30,8,0.26666666666666666,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,recipe,30,6,0.2,6,0.002564102564102564
clinc150,0.75,100,fixed_k2,Frozen K=2,reminder_update,30,5,0.16666666666666666,18,0.007692307692307693
clinc150,0.75,100,fixed_k2,Frozen K=2,repeat,30,4,0.13333333333333333,2,0.0008547008547008547
clinc150,0.75,100,fixed_k2,Frozen K=2,replacement_card_duration,30,10,0.3333333333333333,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,report_lost_card,30,4,0.13333333333333333,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,restaurant_reservation,30,9,0.3,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,restaurant_reviews,30,12,0.4,2,0.0008547008547008547
clinc150,0.75,100,fixed_k2,Frozen K=2,rewards_balance,30,5,0.16666666666666666,8,0.003418803418803419
clinc150,0.75,100,fixed_k2,Frozen K=2,rollover_401k,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,schedule_meeting,30,4,0.13333333333333333,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,share_location,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,shopping_list,30,6,0.2,3,0.001282051282051282
clinc150,0.75,100,fixed_k2,Frozen K=2,shopping_list_update,30,10,0.3333333333333333,1,0.00042735042735042735
clinc150,0.75,100,fixed_k2,Frozen K=2,smart_home,30,13,0.43333333333333335,2,0.0008547008547008547
clinc150,0.75,100,fixed_k2,Frozen K=2,spelling,30,13,0.43333333333333335,4,0.0017094017094017094
clinc150,0.75,100,fixed_k2,Frozen K=2,spending_history,30,5,0.16666666666666666,4,0.0017094017094017094
clinc150,0.75,100,fixed_k2,Frozen K=2,sync_device,30,8,0.26666666666666666,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,taxes,30,4,0.13333333333333333,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,tell_joke,30,11,0.36666666666666664,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,text,30,11,0.36666666666666664,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,thank_you,30,7,0.23333333333333334,9,0.0038461538461538464
clinc150,0.75,100,fixed_k2,Frozen K=2,time,30,7,0.23333333333333334,2,0.0008547008547008547
clinc150,0.75,100,fixed_k2,Frozen K=2,timer,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,timezone,30,9,0.3,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,tire_change,30,8,0.26666666666666666,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,tire_pressure,30,2,0.06666666666666667,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,todo_list,30,3,0.1,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,todo_list_update,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,traffic,30,4,0.13333333333333333,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,transactions,30,5,0.16666666666666666,2,0.0008547008547008547
clinc150,0.75,100,fixed_k2,Frozen K=2,translate,30,11,0.36666666666666664,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,travel_alert,30,10,0.3333333333333333,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,travel_notification,30,11,0.36666666666666664,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,travel_suggestion,30,1,0.03333333333333333,4,0.0017094017094017094
clinc150,0.75,100,fixed_k2,Frozen K=2,uber,30,4,0.13333333333333333,1,0.00042735042735042735
clinc150,0.75,100,fixed_k2,Frozen K=2,update_playlist,30,8,0.26666666666666666,1,0.00042735042735042735
clinc150,0.75,100,fixed_k2,Frozen K=2,user_name,30,5,0.16666666666666666,16,0.006837606837606838
clinc150,0.75,100,fixed_k2,Frozen K=2,w2,30,1,0.03333333333333333,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,weather,30,1,0.03333333333333333,3,0.001282051282051282
clinc150,0.75,100,fixed_k2,Frozen K=2,what_are_your_hobbies,30,10,0.3333333333333333,1,0.00042735042735042735
clinc150,0.75,100,fixed_k2,Frozen K=2,what_song,30,3,0.1,1,0.00042735042735042735
clinc150,0.75,100,fixed_k2,Frozen K=2,where_are_you_from,30,8,0.26666666666666666,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,whisper_mode,30,6,0.2,0,0.0
clinc150,0.75,100,fixed_k2,Frozen K=2,yes,30,10,0.3333333333333333,0,0.0
clinc150,0.75,100,random_partition,Random K=2,accept_reservations,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,random_partition,Random K=2,account_blocked,30,8,0.26666666666666666,0,0.0
clinc150,0.75,100,random_partition,Random K=2,application_status,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,random_partition,Random K=2,are_you_a_bot,30,9,0.3,0,0.0
clinc150,0.75,100,random_partition,Random K=2,balance,30,7,0.23333333333333334,18,0.007692307692307693
clinc150,0.75,100,random_partition,Random K=2,book_flight,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,random_partition,Random K=2,book_hotel,30,8,0.26666666666666666,0,0.0
clinc150,0.75,100,random_partition,Random K=2,calculator,30,3,0.1,6,0.002564102564102564
clinc150,0.75,100,random_partition,Random K=2,calendar,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,random_partition,Random K=2,calendar_update,30,3,0.1,0,0.0
clinc150,0.75,100,random_partition,Random K=2,cancel,30,2,0.06666666666666667,4,0.0017094017094017094
clinc150,0.75,100,random_partition,Random K=2,cancel_reservation,30,1,0.03333333333333333,0,0.0
clinc150,0.75,100,random_partition,Random K=2,car_rental,30,9,0.3,0,0.0
clinc150,0.75,100,random_partition,Random K=2,card_declined,30,10,0.3333333333333333,0,0.0
clinc150,0.75,100,random_partition,Random K=2,carry_on,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,random_partition,Random K=2,change_accent,30,3,0.1,0,0.0
clinc150,0.75,100,random_partition,Random K=2,change_ai_name,30,10,0.3333333333333333,25,0.010683760683760684
clinc150,0.75,100,random_partition,Random K=2,change_language,30,4,0.13333333333333333,0,0.0
clinc150,0.75,100,random_partition,Random K=2,change_speed,30,4,0.13333333333333333,1,0.00042735042735042735
clinc150,0.75,100,random_partition,Random K=2,change_volume,30,11,0.36666666666666664,0,0.0
clinc150,0.75,100,random_partition,Random K=2,confirm_reservation,30,8,0.26666666666666666,0,0.0
clinc150,0.75,100,random_partition,Random K=2,cook_time,30,3,0.1,0,0.0
clinc150,0.75,100,random_partition,Random K=2,credit_limit,30,10,0.3333333333333333,0,0.0
clinc150,0.75,100,random_partition,Random K=2,credit_limit_change,30,4,0.13333333333333333,1,0.00042735042735042735
clinc150,0.75,100,random_partition,Random K=2,credit_score,30,9,0.3,0,0.0
clinc150,0.75,100,random_partition,Random K=2,current_location,30,6,0.2,0,0.0
clinc150,0.75,100,random_partition,Random K=2,damaged_card,30,8,0.26666666666666666,0,0.0
clinc150,0.75,100,random_partition,Random K=2,date,30,1,0.03333333333333333,0,0.0
clinc150,0.75,100,random_partition,Random K=2,direct_deposit,30,2,0.06666666666666667,0,0.0
clinc150,0.75,100,random_partition,Random K=2,directions,30,10,0.3333333333333333,4,0.0017094017094017094
clinc150,0.75,100,random_partition,Random K=2,distance,30,7,0.23333333333333334,4,0.0017094017094017094
clinc150,0.75,100,random_partition,Random K=2,do_you_have_pets,30,4,0.13333333333333333,0,0.0
clinc150,0.75,100,random_partition,Random K=2,exchange_rate,30,7,0.23333333333333334,1,0.00042735042735042735
clinc150,0.75,100,random_partition,Random K=2,expiration_date,30,6,0.2,0,0.0
clinc150,0.75,100,random_partition,Random K=2,find_phone,30,1,0.03333333333333333,0,0.0
clinc150,0.75,100,random_partition,Random K=2,flight_status,30,9,0.3,0,0.0
clinc150,0.75,100,random_partition,Random K=2,flip_coin,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,random_partition,Random K=2,food_last,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,random_partition,Random K=2,freeze_account,30,5,0.16666666666666666,1,0.00042735042735042735
clinc150,0.75,100,random_partition,Random K=2,fun_fact,30,3,0.1,1,0.00042735042735042735
clinc150,0.75,100,random_partition,Random K=2,gas_type,30,4,0.13333333333333333,0,0.0
clinc150,0.75,100,random_partition,Random K=2,greeting,30,2,0.06666666666666667,2,0.0008547008547008547
clinc150,0.75,100,random_partition,Random K=2,how_busy,30,8,0.26666666666666666,1,0.00042735042735042735
clinc150,0.75,100,random_partition,Random K=2,how_old_are_you,30,3,0.1,0,0.0
clinc150,0.75,100,random_partition,Random K=2,income,30,6,0.2,0,0.0
clinc150,0.75,100,random_partition,Random K=2,ingredients_list,30,6,0.2,0,0.0
clinc150,0.75,100,random_partition,Random K=2,insurance,30,2,0.06666666666666667,4,0.0017094017094017094
clinc150,0.75,100,random_partition,Random K=2,jump_start,30,6,0.2,0,0.0
clinc150,0.75,100,random_partition,Random K=2,last_maintenance,30,3,0.1,2,0.0008547008547008547
clinc150,0.75,100,random_partition,Random K=2,lost_luggage,30,1,0.03333333333333333,0,0.0
clinc150,0.75,100,random_partition,Random K=2,meaning_of_life,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,random_partition,Random K=2,measurement_conversion,30,2,0.06666666666666667,0,0.0
clinc150,0.75,100,random_partition,Random K=2,meeting_schedule,30,3,0.1,0,0.0
clinc150,0.75,100,random_partition,Random K=2,mpg,30,1,0.03333333333333333,0,0.0
clinc150,0.75,100,random_partition,Random K=2,new_card,30,11,0.36666666666666664,0,0.0
clinc150,0.75,100,random_partition,Random K=2,next_holiday,30,3,0.1,0,0.0
clinc150,0.75,100,random_partition,Random K=2,next_song,30,11,0.36666666666666664,0,0.0
clinc150,0.75,100,random_partition,Random K=2,no,30,1,0.03333333333333333,6,0.002564102564102564
clinc150,0.75,100,random_partition,Random K=2,nutrition_info,30,5,0.16666666666666666,5,0.002136752136752137
clinc150,0.75,100,random_partition,Random K=2,oil_change_how,30,2,0.06666666666666667,0,0.0
clinc150,0.75,100,random_partition,Random K=2,order_checks,30,3,0.1,0,0.0
clinc150,0.75,100,random_partition,Random K=2,order_status,30,10,0.3333333333333333,1,0.00042735042735042735
clinc150,0.75,100,random_partition,Random K=2,pay_bill,30,5,0.16666666666666666,4,0.0017094017094017094
clinc150,0.75,100,random_partition,Random K=2,payday,30,8,0.26666666666666666,0,0.0
clinc150,0.75,100,random_partition,Random K=2,pin_change,30,9,0.3,0,0.0
clinc150,0.75,100,random_partition,Random K=2,pto_balance,30,2,0.06666666666666667,20,0.008547008547008548
clinc150,0.75,100,random_partition,Random K=2,pto_request,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,random_partition,Random K=2,pto_request_status,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,random_partition,Random K=2,recipe,30,5,0.16666666666666666,5,0.002136752136752137
clinc150,0.75,100,random_partition,Random K=2,reminder_update,30,5,0.16666666666666666,25,0.010683760683760684
clinc150,0.75,100,random_partition,Random K=2,repeat,30,8,0.26666666666666666,0,0.0
clinc150,0.75,100,random_partition,Random K=2,replacement_card_duration,30,6,0.2,0,0.0
clinc150,0.75,100,random_partition,Random K=2,report_lost_card,30,4,0.13333333333333333,0,0.0
clinc150,0.75,100,random_partition,Random K=2,restaurant_reservation,30,9,0.3,0,0.0
clinc150,0.75,100,random_partition,Random K=2,restaurant_reviews,30,12,0.4,3,0.001282051282051282
clinc150,0.75,100,random_partition,Random K=2,rewards_balance,30,6,0.2,12,0.005128205128205128
clinc150,0.75,100,random_partition,Random K=2,rollover_401k,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,random_partition,Random K=2,schedule_meeting,30,2,0.06666666666666667,0,0.0
clinc150,0.75,100,random_partition,Random K=2,share_location,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,random_partition,Random K=2,shopping_list,30,7,0.23333333333333334,6,0.002564102564102564
clinc150,0.75,100,random_partition,Random K=2,shopping_list_update,30,8,0.26666666666666666,1,0.00042735042735042735
clinc150,0.75,100,random_partition,Random K=2,smart_home,30,8,0.26666666666666666,12,0.005128205128205128
clinc150,0.75,100,random_partition,Random K=2,spelling,30,2,0.06666666666666667,2,0.0008547008547008547
clinc150,0.75,100,random_partition,Random K=2,spending_history,30,4,0.13333333333333333,5,0.002136752136752137
clinc150,0.75,100,random_partition,Random K=2,sync_device,30,4,0.13333333333333333,0,0.0
clinc150,0.75,100,random_partition,Random K=2,taxes,30,2,0.06666666666666667,0,0.0
clinc150,0.75,100,random_partition,Random K=2,tell_joke,30,8,0.26666666666666666,0,0.0
clinc150,0.75,100,random_partition,Random K=2,text,30,9,0.3,2,0.0008547008547008547
clinc150,0.75,100,random_partition,Random K=2,thank_you,30,3,0.1,4,0.0017094017094017094
clinc150,0.75,100,random_partition,Random K=2,time,30,4,0.13333333333333333,3,0.001282051282051282
clinc150,0.75,100,random_partition,Random K=2,timer,30,2,0.06666666666666667,0,0.0
clinc150,0.75,100,random_partition,Random K=2,timezone,30,9,0.3,0,0.0
clinc150,0.75,100,random_partition,Random K=2,tire_change,30,6,0.2,0,0.0
clinc150,0.75,100,random_partition,Random K=2,tire_pressure,30,1,0.03333333333333333,0,0.0
clinc150,0.75,100,random_partition,Random K=2,todo_list,30,2,0.06666666666666667,3,0.001282051282051282
clinc150,0.75,100,random_partition,Random K=2,todo_list_update,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,random_partition,Random K=2,traffic,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,random_partition,Random K=2,transactions,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,random_partition,Random K=2,translate,30,11,0.36666666666666664,0,0.0
clinc150,0.75,100,random_partition,Random K=2,travel_alert,30,16,0.5333333333333333,0,0.0
clinc150,0.75,100,random_partition,Random K=2,travel_notification,30,3,0.1,0,0.0
clinc150,0.75,100,random_partition,Random K=2,travel_suggestion,30,2,0.06666666666666667,9,0.0038461538461538464
clinc150,0.75,100,random_partition,Random K=2,uber,30,3,0.1,1,0.00042735042735042735
