dataset,kir,method,method_label,intent,known_count_mean,known_false_reject_rate_mean,oos_false_accept_rate_mean
clinc150,0.5,mogb_minilm,MOGB-MiniLM,ingredient_substitution,30.0,0.9166666666666667,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,ingredients_list,30.0,0.8333333333333334,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,insurance,30.0,0.43333333333333335,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,insurance_change,30.0,0.43333333333333335,0.0005797101449275362
clinc150,0.5,mogb_minilm,MOGB-MiniLM,interest_rate,30.0,0.6,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,international_fees,30.0,0.6777777777777777,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,jump_start,30.0,0.3666666666666667,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,last_maintenance,30.0,0.36666666666666664,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,lost_luggage,30.0,0.2333333333333333,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,make_call,30.0,0.7444444444444445,9.66183574879227e-05
clinc150,0.5,mogb_minilm,MOGB-MiniLM,maybe,30.0,0.8333333333333334,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,meal_suggestion,30.0,0.8166666666666667,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,meaning_of_life,30.0,0.5333333333333333,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,measurement_conversion,30.0,0.7333333333333334,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,meeting_schedule,30.0,0.9,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,min_payment,30.0,0.7666666666666667,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,mpg,30.0,0.36666666666666664,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,new_card,30.0,0.7,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,next_holiday,30.0,0.6666666666666666,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,next_song,30.0,0.7333333333333334,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,no,30.0,0.6,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,nutrition_info,30.0,0.6499999999999999,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,oil_change_how,30.0,0.3111111111111111,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,oil_change_when,30.0,0.6,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,order,30.0,0.9333333333333333,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,order_checks,30.0,0.5833333333333333,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,order_status,30.0,0.7666666666666666,0.0002898550724637681
clinc150,0.5,mogb_minilm,MOGB-MiniLM,pay_bill,30.0,0.6666666666666666,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,payday,30.0,0.6666666666666667,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,pin_change,30.0,0.6333333333333333,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,play_music,30.0,0.8833333333333333,0.0008695652173913043
clinc150,0.5,mogb_minilm,MOGB-MiniLM,plug_type,30.0,0.4666666666666666,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,pto_balance,30.0,0.8833333333333333,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,pto_request,30.0,0.7333333333333334,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,pto_request_status,30.0,0.5222222222222223,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,pto_used,30.0,0.5888888888888889,0.0002898550724637681
clinc150,0.5,mogb_minilm,MOGB-MiniLM,recipe,30.0,0.8166666666666667,0.00014492753623188405
clinc150,0.5,mogb_minilm,MOGB-MiniLM,redeem_rewards,30.0,0.888888888888889,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,reminder,30.0,0.7,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,reminder_update,30.0,0.9444444444444445,0.0014492753623188406
clinc150,0.5,mogb_minilm,MOGB-MiniLM,repeat,30.0,0.5555555555555555,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,replacement_card_duration,30.0,0.7777777777777778,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,report_fraud,30.0,0.8333333333333334,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,report_lost_card,30.0,0.3666666666666667,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,reset_settings,30.0,0.4666666666666667,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,restaurant_reservation,30.0,0.8916666666666666,7.246376811594203e-05
clinc150,0.5,mogb_minilm,MOGB-MiniLM,restaurant_reviews,30.0,0.7666666666666667,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,restaurant_suggestion,30.0,0.8166666666666667,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,rewards_balance,30.0,0.675,7.246376811594203e-05
clinc150,0.5,mogb_minilm,MOGB-MiniLM,roll_dice,30.0,0.6333333333333333,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,rollover_401k,30.0,0.5666666666666667,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,routing,30.0,0.7,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,schedule_maintenance,30.0,0.9,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,schedule_meeting,30.0,0.5583333333333333,0.0007246376811594203
clinc150,0.5,mogb_minilm,MOGB-MiniLM,share_location,30.0,0.75,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,shopping_list,30.0,0.6777777777777777,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,shopping_list_update,30.0,0.8666666666666667,0.0002898550724637681
clinc150,0.5,mogb_minilm,MOGB-MiniLM,smart_home,30.0,0.8833333333333333,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,spelling,30.0,0.7333333333333334,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,spending_history,30.0,0.6444444444444444,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,sync_device,30.0,0.725,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,taxes,30.0,0.4916666666666667,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,tell_joke,30.0,0.6666666666666666,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,text,30.0,0.8555555555555556,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,thank_you,30.0,0.8333333333333334,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,time,30.0,0.7666666666666667,0.0005797101449275362
clinc150,0.5,mogb_minilm,MOGB-MiniLM,timer,30.0,0.3833333333333333,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,timezone,30.0,0.5777777777777778,0.0011594202898550724
clinc150,0.5,mogb_minilm,MOGB-MiniLM,tire_change,30.0,0.45555555555555555,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,tire_pressure,30.0,0.6499999999999999,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,todo_list,30.0,0.6,0.0011594202898550724
clinc150,0.5,mogb_minilm,MOGB-MiniLM,todo_list_update,30.0,0.6833333333333333,0.001956521739130435
clinc150,0.5,mogb_minilm,MOGB-MiniLM,traffic,30.0,0.6333333333333333,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,transactions,30.0,0.75,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,transfer,30.0,0.5444444444444444,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,translate,30.0,0.95,7.246376811594203e-05
clinc150,0.5,mogb_minilm,MOGB-MiniLM,travel_alert,30.0,0.7416666666666667,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,travel_notification,30.0,0.9199999999999999,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,travel_suggestion,30.0,0.8333333333333334,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,uber,30.0,0.5,0.0002898550724637681
clinc150,0.5,mogb_minilm,MOGB-MiniLM,update_playlist,30.0,0.7000000000000001,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,user_name,30.0,0.8,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,vaccines,30.0,0.6555555555555556,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,w2,30.0,0.4,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,what_are_your_hobbies,30.0,0.5555555555555555,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,what_can_i_ask_you,30.0,0.6777777777777777,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,what_is_your_name,30.0,0.9111111111111111,0.0003864734299516908
clinc150,0.5,mogb_minilm,MOGB-MiniLM,what_song,30.0,0.6444444444444444,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,where_are_you_from,30.0,0.7166666666666667,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,whisper_mode,30.0,0.4000000000000001,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,who_do_you_work_for,30.0,0.7666666666666667,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,yes,30.0,0.7666666666666667,0.0002898550724637681
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,accept_reservations,30.0,0.3,0.0002898550724637681
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,account_blocked,30.0,0.6000000000000001,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,alarm,30.0,0.3333333333333333,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,application_status,30.0,0.26666666666666666,0.0005797101449275362
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,apr,30.0,0.3666666666666667,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,are_you_a_bot,30.0,0.41666666666666663,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,balance,30.0,0.36666666666666664,0.0005797101449275362
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,bill_balance,30.0,0.7333333333333333,0.0002898550724637681
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,bill_due,30.0,0.4,0.00014492753623188405
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,book_flight,30.0,0.6166666666666667,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,book_hotel,30.0,0.4666666666666667,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,calculator,30.0,0.7666666666666666,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,calendar,30.0,0.6266666666666667,0.00023188405797101448
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,calendar_update,30.0,0.6,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,calories,30.0,0.8333333333333334,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,cancel,30.0,0.6333333333333333,9.66183574879227e-05
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,cancel_reservation,30.0,0.25,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,car_rental,30.0,0.4666666666666667,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,card_declined,30.0,0.5222222222222223,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,carry_on,30.0,0.31666666666666665,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,change_accent,30.0,0.3888888888888889,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,change_ai_name,30.0,0.7833333333333333,0.006159420289855073
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,change_language,30.0,0.7111111111111111,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,change_speed,30.0,0.2733333333333333,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,change_user_name,30.0,0.95,0.00014492753623188405
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,change_volume,30.0,0.6,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,confirm_reservation,30.0,0.8222222222222223,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,cook_time,30.0,0.35555555555555557,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,credit_limit,30.0,0.7916666666666667,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,credit_limit_change,30.0,0.24666666666666667,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,credit_score,30.0,0.3,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,current_location,30.0,0.3416666666666667,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,damaged_card,30.0,0.44166666666666665,0.002391304347826087
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,date,30.0,0.32666666666666666,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,direct_deposit,30.0,0.41111111111111115,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,directions,30.0,0.9333333333333332,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,distance,30.0,0.7444444444444445,0.0001932367149758454
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,do_you_have_pets,30.0,0.16666666666666669,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,exchange_rate,30.0,0.48333333333333334,0.0002898550724637681
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,expiration_date,30.0,0.23333333333333334,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,find_phone,30.0,0.18333333333333335,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,flight_status,30.0,0.48333333333333334,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,flip_coin,30.0,0.20000000000000004,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,food_last,30.0,0.43333333333333335,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,freeze_account,30.0,0.2916666666666667,0.0007246376811594203
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,fun_fact,30.0,0.48888888888888893,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,gas,30.0,0.43333333333333335,0.0011594202898550724
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,gas_type,30.0,0.13333333333333333,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,goodbye,30.0,0.7666666666666667,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,greeting,30.0,0.4666666666666667,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,how_busy,30.0,0.6777777777777777,9.66183574879227e-05
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,how_old_are_you,30.0,0.23333333333333334,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,improve_credit_score,30.0,0.3666666666666667,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,income,30.0,0.3222222222222222,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,ingredient_substitution,30.0,0.7,0.0002898550724637681
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,ingredients_list,30.0,0.6777777777777777,0.0001932367149758454
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,insurance,30.0,0.06666666666666667,0.0002898550724637681
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,insurance_change,30.0,0.16666666666666666,0.0011594202898550724
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,interest_rate,30.0,0.43333333333333335,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,international_fees,30.0,0.4777777777777778,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,jump_start,30.0,0.2111111111111111,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,last_maintenance,30.0,0.15,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,lost_luggage,30.0,0.03333333333333333,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,make_call,30.0,0.6444444444444444,0.0003864734299516908
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,maybe,30.0,0.6666666666666666,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,meal_suggestion,30.0,0.6333333333333333,0.0002898550724637681
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,meaning_of_life,30.0,0.24444444444444446,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,measurement_conversion,30.0,0.575,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,meeting_schedule,30.0,0.7,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,min_payment,30.0,0.26666666666666666,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,mpg,30.0,0.1,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,new_card,30.0,0.5166666666666666,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,next_holiday,30.0,0.4666666666666667,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,next_song,30.0,0.3833333333333333,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,no,30.0,0.4166666666666667,0.00014492753623188405
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,nutrition_info,30.0,0.25,0.00014492753623188405
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,oil_change_how,30.0,0.13333333333333333,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,oil_change_when,30.0,0.33333333333333337,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,order,30.0,0.8,0.00014492753623188405
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,order_checks,30.0,0.15833333333333333,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,order_status,30.0,0.4777777777777778,0.0002898550724637681
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,pay_bill,30.0,0.43333333333333335,0.0002898550724637681
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,payday,30.0,0.5,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,pin_change,30.0,0.36666666666666664,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,play_music,30.0,0.8,0.0024637681159420293
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,plug_type,30.0,0.22222222222222224,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,pto_balance,30.0,0.7666666666666666,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,pto_request,30.0,0.5333333333333333,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,pto_request_status,30.0,0.38888888888888884,0.0010628019323671498
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,pto_used,30.0,0.37777777777777777,0.0010628019323671498
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,recipe,30.0,0.6833333333333333,0.0005797101449275362
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,redeem_rewards,30.0,0.5,0.000966183574879227
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,reminder,30.0,0.6,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,reminder_update,30.0,0.7999999999999999,0.0018357487922705314
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,repeat,30.0,0.4777777777777778,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,replacement_card_duration,30.0,0.5222222222222223,9.66183574879227e-05
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,report_fraud,30.0,0.7,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,report_lost_card,30.0,0.18333333333333335,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,reset_settings,30.0,0.26666666666666666,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,restaurant_reservation,30.0,0.7666666666666666,7.246376811594203e-05
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,restaurant_reviews,30.0,0.5666666666666667,0.0002898550724637681
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,restaurant_suggestion,30.0,0.5666666666666667,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,rewards_balance,30.0,0.375,0.0002173913043478261
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,roll_dice,30.0,0.36666666666666664,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,rollover_401k,30.0,0.2,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,routing,30.0,0.3333333333333333,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,schedule_maintenance,30.0,0.8333333333333334,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,schedule_meeting,30.0,0.2583333333333333,0.001956521739130435
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,share_location,30.0,0.675,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,shopping_list,30.0,0.5555555555555555,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,shopping_list_update,30.0,0.775,0.0015217391304347828
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,smart_home,30.0,0.85,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,spelling,30.0,0.5444444444444444,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,spending_history,30.0,0.48888888888888893,9.66183574879227e-05
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,sync_device,30.0,0.31666666666666665,7.246376811594203e-05
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,taxes,30.0,0.11666666666666667,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,tell_joke,30.0,0.3833333333333333,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,text,30.0,0.48888888888888893,0.0002898550724637681
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,thank_you,30.0,0.7666666666666667,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,time,30.0,0.4666666666666667,0.0014492753623188406
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,timer,30.0,0.14166666666666666,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,timezone,30.0,0.37777777777777777,0.0014492753623188406
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,tire_change,30.0,0.2888888888888889,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,tire_pressure,30.0,0.18333333333333335,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,todo_list,30.0,0.36666666666666664,0.0026086956521739132
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,todo_list_update,30.0,0.43333333333333335,0.004347826086956522
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,traffic,30.0,0.3,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,transactions,30.0,0.5166666666666666,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,transfer,30.0,0.3444444444444444,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,translate,30.0,0.75,0.0005072463768115942
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,travel_alert,30.0,0.6083333333333333,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,travel_notification,30.0,0.6733333333333333,0.0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + ours,travel_suggestion,30.0,0.5333333333333333,0.0
