dataset,representation,kir,seed,distance,metric,k1,k2,k2_minus_k1
stackoverflow,frozen_minilm,0.5,87,mahalanobis_diag,near_oos_f1,0.3791044776119402,0.2443845462713387,-0.1347199313406015
stackoverflow,frozen_minilm,0.5,87,mahalanobis_diag,id_recall,0.838,0.8743333333333333,0.03633333333333333
stackoverflow,frozen_minilm,0.5,87,mahalanobis_diag,false_accept_rate,0.2563333333333333,0.406,0.14966666666666673
stackoverflow,frozen_minilm,0.5,87,mahalanobis_diag,false_reject_rate,0.162,0.1256666666666666,-0.03633333333333341
stackoverflow,frozen_minilm,0.5,87,mahalanobis_diag,auroc,0.8780081111111111,0.8602834444444445,-0.01772466666666661
stackoverflow,frozen_minilm,0.5,87,mahalanobis_diag,aupr_oos,0.8321384307538693,0.8194166365609706,-0.01272179419289865
stackoverflow,frozen_minilm,0.5,100,mahalanobis_diag,oos_f1,0.8400460299194477,0.7375886524822695,-0.1024573774371782
stackoverflow,frozen_minilm,0.5,100,mahalanobis_diag,near_oos_f1,0.4787592717464599,0.1981651376146789,-0.28059413413178097
stackoverflow,frozen_minilm,0.5,100,mahalanobis_diag,id_recall,0.8240000000000001,0.8726666666666667,0.048666666666666636
stackoverflow,frozen_minilm,0.5,100,mahalanobis_diag,false_accept_rate,0.1483333333333333,0.3413333333333333,0.19300000000000003
stackoverflow,frozen_minilm,0.5,100,mahalanobis_diag,false_reject_rate,0.176,0.1273333333333333,-0.04866666666666669
stackoverflow,frozen_minilm,0.5,100,mahalanobis_diag,auroc,0.8989545555555557,0.8744382222222221,-0.024516333333333584
stackoverflow,frozen_minilm,0.5,100,mahalanobis_diag,aupr_oos,0.8471439080420511,0.853420387908305,0.006276479866253903
stackoverflow,frozen_minilm,0.5,123,mahalanobis_diag,oos_f1,0.7473948975925261,0.6572564612326044,-0.09013843635992169
stackoverflow,frozen_minilm,0.5,123,mahalanobis_diag,near_oos_f1,0.3482889733840304,0.2056932966023875,-0.14259567678164292
stackoverflow,frozen_minilm,0.5,123,mahalanobis_diag,id_recall,0.838,0.8743333333333333,0.03633333333333333
stackoverflow,frozen_minilm,0.5,123,mahalanobis_diag,false_accept_rate,0.3066666666666666,0.449,0.14233333333333342
stackoverflow,frozen_minilm,0.5,123,mahalanobis_diag,false_reject_rate,0.162,0.1256666666666666,-0.03633333333333341
stackoverflow,frozen_minilm,0.5,123,mahalanobis_diag,auroc,0.8684983333333335,0.8379385555555555,-0.030559777777777963
stackoverflow,frozen_minilm,0.5,123,mahalanobis_diag,aupr_oos,0.8487904383543085,0.8209522075087451,-0.02783823084556336
stackoverflow,frozen_minilm,0.75,13,mahalanobis_diag,oos_f1,0.6063091482649843,0.4905802562170309,-0.11572889204795339
stackoverflow,frozen_minilm,0.75,13,mahalanobis_diag,near_oos_f1,0.2482638888888889,0.1433526011560693,-0.1049112877328196
stackoverflow,frozen_minilm,0.75,13,mahalanobis_diag,id_recall,0.8424444444444444,0.8882222222222222,0.045777777777777806
stackoverflow,frozen_minilm,0.75,13,mahalanobis_diag,false_accept_rate,0.3593333333333333,0.566,0.20666666666666667
stackoverflow,frozen_minilm,0.75,13,mahalanobis_diag,false_reject_rate,0.1575555555555555,0.1117777777777777,-0.045777777777777806
stackoverflow,frozen_minilm,0.75,13,mahalanobis_diag,auroc,0.8635877037037037,0.815548,-0.048039703703703696
stackoverflow,frozen_minilm,0.75,13,mahalanobis_diag,aupr_oos,0.6656253311345053,0.580086998233722,-0.08553833290078328
stackoverflow,frozen_minilm,0.75,42,mahalanobis_diag,oos_f1,0.7502150845999427,0.5951798812434509,-0.1550352033564918
stackoverflow,frozen_minilm,0.75,42,mahalanobis_diag,near_oos_f1,0.3135228251507321,0.0528211284513805,-0.2607016966993516
stackoverflow,frozen_minilm,0.75,42,mahalanobis_diag,id_recall,0.8491111111111111,0.8864444444444445,0.03733333333333333
stackoverflow,frozen_minilm,0.75,42,mahalanobis_diag,false_accept_rate,0.128,0.432,0.304
stackoverflow,frozen_minilm,0.75,42,mahalanobis_diag,false_reject_rate,0.1508888888888888,0.1135555555555555,-0.03733333333333329
stackoverflow,frozen_minilm,0.75,42,mahalanobis_diag,auroc,0.9216848888888888,0.8246791111111111,-0.09700577777777764
stackoverflow,frozen_minilm,0.75,42,mahalanobis_diag,aupr_oos,0.8149527817246711,0.6546969649181118,-0.16025581680655931
stackoverflow,frozen_minilm,0.75,87,mahalanobis_diag,oos_f1,0.6668626874448692,0.5144791274915381,-0.15238355995333108
stackoverflow,frozen_minilm,0.75,87,mahalanobis_diag,near_oos_f1,0.2678571428571428,0.1678486997635933,-0.1000084430935495
stackoverflow,frozen_minilm,0.75,87,mahalanobis_diag,id_recall,0.8295555555555556,0.8944444444444445,0.06488888888888888
stackoverflow,frozen_minilm,0.75,87,mahalanobis_diag,false_accept_rate,0.244,0.544,0.30000000000000004
stackoverflow,frozen_minilm,0.75,87,mahalanobis_diag,false_reject_rate,0.1704444444444444,0.1055555555555555,-0.0648888888888889
stackoverflow,frozen_minilm,0.75,87,mahalanobis_diag,auroc,0.884526962962963,0.8284825185185185,-0.05604444444444445
stackoverflow,frozen_minilm,0.75,87,mahalanobis_diag,aupr_oos,0.6847298164496229,0.5598801546973396,-0.12484966175228329
stackoverflow,frozen_minilm,0.75,100,mahalanobis_diag,oos_f1,0.6339530630905211,0.4345403899721448,-0.19941267311837635
stackoverflow,frozen_minilm,0.75,100,mahalanobis_diag,near_oos_f1,0.1848299912816041,0.0206451612903225,-0.1641848299912816
stackoverflow,frozen_minilm,0.75,100,mahalanobis_diag,id_recall,0.8353333333333334,0.8962222222222223,0.06088888888888888
stackoverflow,frozen_minilm,0.75,100,mahalanobis_diag,false_accept_rate,0.3066666666666666,0.636,0.3293333333333334
stackoverflow,frozen_minilm,0.75,100,mahalanobis_diag,false_reject_rate,0.1646666666666666,0.1037777777777777,-0.060888888888888895
stackoverflow,frozen_minilm,0.75,100,mahalanobis_diag,auroc,0.8551602962962963,0.7737559999999999,-0.08140429629629642
stackoverflow,frozen_minilm,0.75,100,mahalanobis_diag,aupr_oos,0.5883554320916634,0.5063700911134912,-0.08198534097817223
stackoverflow,frozen_minilm,0.75,123,mahalanobis_diag,oos_f1,0.6328173374613003,0.4664510913500404,-0.16636624611125989
stackoverflow,frozen_minilm,0.75,123,mahalanobis_diag,near_oos_f1,0.231578947368421,0.053072625698324,-0.178506321670097
stackoverflow,frozen_minilm,0.75,123,mahalanobis_diag,id_recall,0.8426666666666667,0.9117777777777778,0.06911111111111112
stackoverflow,frozen_minilm,0.75,123,mahalanobis_diag,false_accept_rate,0.3186666666666666,0.6153333333333333,0.2966666666666667
stackoverflow,frozen_minilm,0.75,123,mahalanobis_diag,false_reject_rate,0.1573333333333333,0.0882222222222222,-0.0691111111111111
stackoverflow,frozen_minilm,0.75,123,mahalanobis_diag,auroc,0.8804038518518518,0.8190119999999999,-0.06139185185185192
stackoverflow,frozen_minilm,0.75,123,mahalanobis_diag,aupr_oos,0.6897181087166492,0.5517248151708003,-0.13799329354584888
