dataset,kir,method,method_label,intent,known_count_mean,known_false_reject_rate_mean,oos_false_accept_rate_mean,trainable_known_fr,trainable_oos_fa,delta_known_fr_vs_trainable,delta_oos_fa_vs_trainable
banking77,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,unable_to_verify_identity,40.0,0.3666666666666667,0.0051282051282051,0.2166666666666666,0.0061965811965811,0.1500000000000001,-0.0010683760683760004
banking77,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,verify_my_identity,40.0,0.35,0.0016025641025641,0.13125,0.0036858974358974,0.21874999999999997,-0.0020833333333333
banking77,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,verify_source_of_funds,40.0,0.35,0.0,0.04375,0.0,0.30624999999999997,0.0
banking77,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,verify_top_up,40.0,0.4,0.0,0.05,0.0,0.35000000000000003,0.0
banking77,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,virtual_card_not_working,40.0,0.5166666666666667,0.0004273504273504,0.3,0.0027777777777777,0.21666666666666673,-0.0023504273504273
banking77,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,visa_or_mastercard,40.0,0.425,0.0,0.23125,0.0,0.19374999999999998,0.0
banking77,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,why_verify_identity,40.0,0.35,0.0012820512820512,0.0499999999999999,0.0155982905982905,0.3000000000000001,-0.0143162393162393
banking77,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,wrong_amount_of_cash_received,40.0,0.5125,0.0025641025641025,0.1875,0.0157051282051282,0.32499999999999996,-0.013141025641025702
banking77,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,wrong_exchange_rate_for_cash_withdrawal,40.0,0.61,0.0006410256410256,0.215,0.0024358974358974,0.395,-0.0017948717948717999
banking77,0.5,random_partition,Random K=2,Refund_not_showing_up,40.0,0.0625,0.0100961538461538,0.10625,0.0051282051282051,-0.04375,0.0049679487179487
banking77,0.5,random_partition,Random K=2,activate_my_card,40.0,0.0875,0.0006410256410256,0.15,0.0,-0.0625,0.0006410256410256
banking77,0.5,random_partition,Random K=2,age_limit,40.0,0.15,0.0,0.15,0.0,0.0,0.0
banking77,0.5,random_partition,Random K=2,apple_pay_or_google_pay,40.0,0.0875,0.0,0.125,0.0,-0.037500000000000006,0.0
banking77,0.5,random_partition,Random K=2,atm_support,40.0,0.1375,0.0032051282051282,0.13125,0.0,0.0062500000000000056,0.0032051282051282
banking77,0.5,random_partition,Random K=2,automatic_top_up,40.0,0.1666666666666666,0.0145299145299145,0.15,0.0002136752136752,0.016666666666666607,0.0143162393162393
banking77,0.5,random_partition,Random K=2,balance_not_updated_after_bank_transfer,40.0,0.025,0.0304487179487179,0.0625,0.019551282051282,-0.0375,0.0108974358974359
banking77,0.5,random_partition,Random K=2,balance_not_updated_after_cheque_or_cash_deposit,40.0,0.1,0.0019230769230769,0.2125,0.0,-0.11249999999999999,0.0019230769230769
banking77,0.5,random_partition,Random K=2,beneficiary_not_allowed,40.0,0.15,0.0198717948717948,0.2625,0.0124999999999999,-0.11250000000000002,0.007371794871794901
banking77,0.5,random_partition,Random K=2,cancel_transfer,40.0,0.125,0.0042735042735042,0.1833333333333333,0.0002136752136752,-0.05833333333333329,0.004059829059829
banking77,0.5,random_partition,Random K=2,card_about_to_expire,40.0,0.05,0.0022435897435897,0.0875,0.0,-0.03749999999999999,0.0022435897435897
banking77,0.5,random_partition,Random K=2,card_acceptance,40.0,0.125,0.0128205128205128,0.25,0.0044871794871794,-0.125,0.0083333333333334
banking77,0.5,random_partition,Random K=2,card_arrival,40.0,0.0666666666666666,0.0273504273504273,0.1083333333333333,0.0042735042735042,-0.0416666666666667,0.0230769230769231
banking77,0.5,random_partition,Random K=2,card_delivery_estimate,40.0,0.18125,0.0096153846153846,0.2,0.0057692307692307,-0.018750000000000017,0.0038461538461539
banking77,0.5,random_partition,Random K=2,card_linking,40.0,0.15,0.0173076923076923,0.2125,0.0019230769230769,-0.0625,0.015384615384615401
banking77,0.5,random_partition,Random K=2,card_not_working,40.0,0.05,0.0173076923076923,0.05,0.0038461538461538,0.0,0.013461538461538502
banking77,0.5,random_partition,Random K=2,card_payment_fee_charged,40.0,0.1333333333333333,0.0072649572649572,0.1666666666666666,0.0021367521367521,-0.0333333333333333,0.0051282051282051
banking77,0.5,random_partition,Random K=2,card_payment_not_recognised,40.0,0.225,0.0301282051282051,0.25,0.0044871794871794,-0.024999999999999994,0.025641025641025703
banking77,0.5,random_partition,Random K=2,card_payment_wrong_exchange_rate,40.0,0.08125,0.0001602564102564,0.09375,0.0,-0.012499999999999997,0.0001602564102564
banking77,0.5,random_partition,Random K=2,card_swallowed,40.0,0.1624999999999999,0.0,0.225,0.0003205128205128,-0.06250000000000011,-0.0003205128205128
banking77,0.5,random_partition,Random K=2,cash_withdrawal_charge,40.0,0.0375,0.0009615384615384,0.1125,0.0,-0.07500000000000001,0.0009615384615384
banking77,0.5,random_partition,Random K=2,cash_withdrawal_not_recognised,40.0,0.075,0.0269230769230769,0.15,0.016025641025641,-0.075,0.0108974358974359
banking77,0.5,random_partition,Random K=2,change_pin,40.0,0.15,0.0,0.1666666666666666,0.0,-0.016666666666666607,0.0
banking77,0.5,random_partition,Random K=2,compromised_card,40.0,0.3416666666666666,0.0123931623931623,0.4166666666666667,0.0083333333333333,-0.07500000000000007,0.004059829059829
banking77,0.5,random_partition,Random K=2,contactless_not_working,40.0,0.125,0.0003205128205128,0.2125,0.0003205128205128,-0.0875,0.0
banking77,0.5,random_partition,Random K=2,country_support,40.0,0.2125,0.0057692307692307,0.25,0.0016025641025641,-0.037500000000000006,0.0041666666666666
banking77,0.5,random_partition,Random K=2,declined_card_payment,40.0,0.0375,0.0137820512820512,0.1375,0.0060897435897435,-0.1,0.0076923076923077005
banking77,0.5,random_partition,Random K=2,declined_cash_withdrawal,40.0,0.0625,0.0253205128205128,0.1124999999999999,0.0118589743589743,-0.049999999999999906,0.0134615384615385
banking77,0.5,random_partition,Random K=2,declined_transfer,40.0,0.2416666666666666,0.0194444444444444,0.2833333333333333,0.0128205128205128,-0.04166666666666671,0.0066239316239316
banking77,0.5,random_partition,Random K=2,direct_debit_payment_not_recognised,40.0,0.3,0.0006410256410256,0.2583333333333333,0.0008547008547008,0.041666666666666685,-0.0002136752136751999
banking77,0.5,random_partition,Random K=2,disposable_card_limits,40.0,0.1875,0.003525641025641,0.2125,0.0025641025641025,-0.024999999999999994,0.0009615384615385002
banking77,0.5,random_partition,Random K=2,edit_personal_details,40.0,0.1,0.0,0.1583333333333333,0.0,-0.05833333333333329,0.0
banking77,0.5,random_partition,Random K=2,exchange_charge,40.0,0.0875,0.0003205128205128,0.15,0.0,-0.0625,0.0003205128205128
banking77,0.5,random_partition,Random K=2,exchange_rate,40.0,0.075,0.0022435897435897,0.10625,0.0009615384615384,-0.03125,0.0012820512820513
banking77,0.5,random_partition,Random K=2,exchange_via_app,40.0,0.275,0.0121794871794871,0.3,0.0028846153846153,-0.024999999999999967,0.0092948717948718
banking77,0.5,random_partition,Random K=2,extra_charge_on_statement,40.0,0.2375,0.0051282051282051,0.25,0.0032051282051282,-0.012500000000000011,0.0019230769230768998
banking77,0.5,random_partition,Random K=2,failed_transfer,40.0,0.05,0.0224358974358974,0.15,0.0032051282051282,-0.09999999999999999,0.0192307692307692
banking77,0.5,random_partition,Random K=2,fiat_currency_support,40.0,0.175,0.0237179487179487,0.1875,0.0115384615384615,-0.012500000000000011,0.0121794871794872
banking77,0.5,random_partition,Random K=2,get_disposable_virtual_card,40.0,0.1333333333333333,0.0057692307692307,0.2083333333333333,0.0021367521367521,-0.07499999999999998,0.0036324786324786
banking77,0.5,random_partition,Random K=2,get_physical_card,40.0,0.15,0.0080128205128205,0.15,0.0038461538461538,0.0,0.0041666666666667004
banking77,0.5,random_partition,Random K=2,getting_spare_card,40.0,0.2,0.0044871794871794,0.2,0.0,0.0,0.0044871794871794
banking77,0.5,random_partition,Random K=2,getting_virtual_card,40.0,0.0875,0.0009615384615384,0.1624999999999999,0.0003205128205128,-0.0749999999999999,0.0006410256410255999
banking77,0.5,random_partition,Random K=2,lost_or_stolen_card,40.0,0.1125,0.0089743589743589,0.225,0.0032051282051282,-0.1125,0.005769230769230701
banking77,0.5,random_partition,Random K=2,lost_or_stolen_phone,40.0,0.3,0.0,0.2833333333333333,0.0,0.016666666666666663,0.0
banking77,0.5,random_partition,Random K=2,order_physical_card,40.0,0.0416666666666666,0.0239316239316239,0.0666666666666666,0.0023504273504273,-0.024999999999999994,0.021581196581196598
banking77,0.5,random_partition,Random K=2,passcode_forgotten,40.0,0.125,0.0,0.1166666666666666,0.0,0.008333333333333401,0.0
banking77,0.5,random_partition,Random K=2,pending_card_payment,40.0,0.2625,0.0003205128205128,0.2625,0.0,0.0,0.0003205128205128
banking77,0.5,random_partition,Random K=2,pending_cash_withdrawal,40.0,0.21875,0.0112179487179487,0.24375,0.0014423076923076,-0.024999999999999994,0.0097756410256411
banking77,0.5,random_partition,Random K=2,pending_transfer,40.0,0.09375,0.0110576923076923,0.125,0.007051282051282,-0.03125,0.004006410256410299
banking77,0.5,random_partition,Random K=2,pin_blocked,40.0,0.2375,0.0009615384615384,0.275,0.0009615384615384,-0.03750000000000003,0.0
banking77,0.5,random_partition,Random K=2,receiving_money,40.0,0.1166666666666666,0.0089743589743589,0.1749999999999999,0.0053418803418803,-0.058333333333333307,0.0036324786324786005
banking77,0.5,random_partition,Random K=2,reverted_card_payment?,40.0,0.1333333333333333,0.0245726495726495,0.1666666666666666,0.0085470085470085,-0.0333333333333333,0.016025641025641
banking77,0.5,random_partition,Random K=2,supported_cards_and_currencies,40.0,0.15,0.0121794871794871,0.175,0.0051282051282051,-0.024999999999999994,0.007051282051282
banking77,0.5,random_partition,Random K=2,terminate_account,40.0,0.2,0.0,0.175,0.0,0.025000000000000022,0.0
banking77,0.5,random_partition,Random K=2,top_up_by_bank_transfer_charge,40.0,0.0625,0.0121794871794871,0.1875,0.0041666666666666,-0.125,0.0080128205128205
banking77,0.5,random_partition,Random K=2,top_up_by_card_charge,40.0,0.0375,0.0080128205128205,0.0875,0.0006410256410256,-0.049999999999999996,0.0073717948717949
banking77,0.5,random_partition,Random K=2,top_up_by_cash_or_cheque,40.0,0.1375,0.0051282051282051,0.15,0.0009615384615384,-0.012499999999999983,0.0041666666666667
banking77,0.5,random_partition,Random K=2,top_up_failed,40.0,0.125,0.0352564102564102,0.15,0.0121794871794871,-0.024999999999999994,0.0230769230769231
banking77,0.5,random_partition,Random K=2,top_up_limits,40.0,0.075,0.0032051282051282,0.15,0.0019230769230769,-0.075,0.0012820512820512998
banking77,0.5,random_partition,Random K=2,top_up_reverted,40.0,0.075,0.0416666666666666,0.175,0.0256410256410256,-0.09999999999999999,0.016025641025641003
banking77,0.5,random_partition,Random K=2,topping_up_by_card,40.0,0.19375,0.0381410256410256,0.25625,0.0163461538461538,-0.06249999999999997,0.021794871794871804
banking77,0.5,random_partition,Random K=2,transaction_charged_twice,40.0,0.1375,0.0012820512820512,0.125,0.0003205128205128,0.012500000000000011,0.0009615384615384
banking77,0.5,random_partition,Random K=2,transfer_fee_charged,40.0,0.13125,0.0080128205128205,0.11875,0.0032051282051282,0.012500000000000011,0.0048076923076923
banking77,0.5,random_partition,Random K=2,transfer_into_account,40.0,0.1583333333333333,0.0029914529914529,0.2416666666666667,0.0012820512820512,-0.0833333333333334,0.0017094017094017
banking77,0.5,random_partition,Random K=2,transfer_not_received_by_recipient,40.0,0.2,0.0192307692307692,0.225,0.0269230769230769,-0.024999999999999994,-0.0076923076923077
banking77,0.5,random_partition,Random K=2,transfer_timing,40.0,0.1375,0.0092948717948717,0.25,0.0054487179487179,-0.11249999999999999,0.0038461538461537995
banking77,0.5,random_partition,Random K=2,unable_to_verify_identity,40.0,0.2416666666666666,0.0079059829059829,0.2166666666666666,0.0061965811965811,0.025000000000000022,0.0017094017094018005
banking77,0.5,random_partition,Random K=2,verify_my_identity,40.0,0.0875,0.007051282051282,0.13125,0.0036858974358974,-0.04375000000000001,0.0033653846153846004
banking77,0.5,random_partition,Random K=2,verify_source_of_funds,40.0,0.04375,0.0,0.04375,0.0,0.0,0.0
banking77,0.5,random_partition,Random K=2,verify_top_up,40.0,0.0375,0.0,0.05,0.0,-0.012500000000000004,0.0
banking77,0.5,random_partition,Random K=2,virtual_card_not_working,40.0,0.2083333333333333,0.0038461538461538,0.3,0.0027777777777777,-0.0916666666666667,0.0010683760683761001
banking77,0.5,random_partition,Random K=2,visa_or_mastercard,40.0,0.16875,0.0004807692307692,0.23125,0.0,-0.0625,0.0004807692307692
banking77,0.5,random_partition,Random K=2,why_verify_identity,40.0,0.0333333333333333,0.0138888888888888,0.0499999999999999,0.0155982905982905,-0.0166666666666666,-0.0017094017094016999
banking77,0.5,random_partition,Random K=2,wrong_amount_of_cash_received,40.0,0.2,0.0227564102564102,0.1875,0.0157051282051282,0.012500000000000011,0.0070512820512819985
banking77,0.5,random_partition,Random K=2,wrong_exchange_rate_for_cash_withdrawal,40.0,0.15,0.0048717948717948,0.215,0.0024358974358974,-0.065,0.0024358974358974
banking77,0.75,fixed_k2,Frozen K=2,Refund_not_showing_up,40.0,0.06,0.0147368421052631,0.135,0.0071052631578947,-0.07500000000000001,0.007631578947368401
banking77,0.75,fixed_k2,Frozen K=2,activate_my_card,40.0,0.125,0.0006578947368421,0.1375,0.0,-0.012500000000000011,0.0006578947368421
banking77,0.75,fixed_k2,Frozen K=2,age_limit,40.0,0.175,0.0,0.1375,0.0,0.03749999999999998,0.0
banking77,0.75,fixed_k2,Frozen K=2,apple_pay_or_google_pay,40.0,0.1,0.0,0.1399999999999999,0.0,-0.0399999999999999,0.0
banking77,0.75,fixed_k2,Frozen K=2,atm_support,40.0,0.1,0.0005263157894736,0.135,0.0002631578947368,-0.035,0.0002631578947368
banking77,0.75,fixed_k2,Frozen K=2,automatic_top_up,40.0,0.255,0.0007894736842105,0.1599999999999999,0.0,0.09500000000000011,0.0007894736842105
banking77,0.75,fixed_k2,Frozen K=2,balance_not_updated_after_bank_transfer,40.0,0.03125,0.0174342105263157,0.05625,0.0230263157894736,-0.025,-0.005592105263157898
banking77,0.75,fixed_k2,Frozen K=2,balance_not_updated_after_cheque_or_cash_deposit,40.0,0.13125,0.0006578947368421,0.2,0.0,-0.06875,0.0006578947368421
banking77,0.75,fixed_k2,Frozen K=2,beneficiary_not_allowed,40.0,0.2416666666666666,0.0171052631578947,0.2749999999999999,0.0105263157894736,-0.0333333333333333,0.006578947368421099
banking77,0.75,fixed_k2,Frozen K=2,cancel_transfer,40.0,0.1916666666666666,0.0008771929824561,0.1916666666666666,0.0013157894736842,0.0,-0.00043859649122810005
banking77,0.75,fixed_k2,Frozen K=2,card_about_to_expire,40.0,0.125,0.0,0.10625,0.0,0.018750000000000003,0.0
banking77,0.75,fixed_k2,Frozen K=2,card_acceptance,40.0,0.25,0.0013157894736842,0.2125,0.0019736842105263,0.037500000000000006,-0.0006578947368420997
banking77,0.75,fixed_k2,Frozen K=2,card_arrival,40.0,0.05,0.0034210526315789,0.12,0.0010526315789473,-0.06999999999999999,0.0023684210526315995
banking77,0.75,fixed_k2,Frozen K=2,card_delivery_estimate,40.0,0.175,0.0010526315789473,0.19,0.0002631578947368,-0.015000000000000013,0.0007894736842105001
banking77,0.75,fixed_k2,Frozen K=2,card_linking,40.0,0.125,0.0048245614035087,0.25,0.0,-0.125,0.0048245614035087
banking77,0.75,fixed_k2,Frozen K=2,card_not_working,40.0,0.1,0.018859649122807,0.05,0.0114035087719298,0.05,0.0074561403508772005
banking77,0.75,fixed_k2,Frozen K=2,card_payment_fee_charged,40.0,0.225,0.0149122807017543,0.1666666666666666,0.0030701754385964,0.058333333333333404,0.0118421052631579
banking77,0.75,fixed_k2,Frozen K=2,card_payment_not_recognised,40.0,0.2875,0.0325657894736842,0.26875,0.0055921052631578,0.01874999999999999,0.0269736842105264
banking77,0.75,fixed_k2,Frozen K=2,card_payment_wrong_exchange_rate,40.0,0.1399999999999999,0.0007894736842105,0.075,0.0,0.0649999999999999,0.0007894736842105
banking77,0.75,fixed_k2,Frozen K=2,card_swallowed,40.0,0.3333333333333333,0.0,0.2333333333333333,0.0,0.1,0.0
banking77,0.75,fixed_k2,Frozen K=2,cash_withdrawal_charge,40.0,0.175,0.0,0.125,0.0,0.04999999999999999,0.0
banking77,0.75,fixed_k2,Frozen K=2,cash_withdrawal_not_recognised,40.0,0.175,0.0151315789473684,0.1375,0.0144736842105263,0.03749999999999998,0.0006578947368421004
banking77,0.75,fixed_k2,Frozen K=2,change_pin,40.0,0.125,0.000438596491228,0.2166666666666666,0.0,-0.09166666666666659,0.000438596491228
banking77,0.75,fixed_k2,Frozen K=2,compromised_card,40.0,0.4333333333333333,0.0026315789473684,0.4083333333333334,0.0048245614035087,0.02499999999999991,-0.0021929824561403
banking77,0.75,fixed_k2,Frozen K=2,contactless_not_working,40.0,0.4125,0.0101973684210526,0.21875,0.0,0.19374999999999998,0.0101973684210526
banking77,0.75,fixed_k2,Frozen K=2,country_support,40.0,0.2,0.000438596491228,0.1916666666666666,0.0035087719298245,0.008333333333333415,-0.0030701754385965
banking77,0.75,fixed_k2,Frozen K=2,declined_card_payment,40.0,0.1,0.0101973684210526,0.15,0.006578947368421,-0.04999999999999999,0.0036184210526316006
banking77,0.75,fixed_k2,Frozen K=2,declined_cash_withdrawal,40.0,0.175,0.0163157894736842,0.1649999999999999,0.0081578947368421,0.010000000000000092,0.0081578947368421
banking77,0.75,fixed_k2,Frozen K=2,declined_transfer,40.0,0.15,0.0047368421052631,0.22,0.0007894736842105,-0.07,0.0039473684210526005
banking77,0.75,fixed_k2,Frozen K=2,direct_debit_payment_not_recognised,40.0,0.2166666666666666,0.0105263157894736,0.2749999999999999,0.0021929824561403,-0.05833333333333332,0.0083333333333333
banking77,0.75,fixed_k2,Frozen K=2,disposable_card_limits,40.0,0.15,0.0,0.1875,0.0,-0.037500000000000006,0.0
banking77,0.75,fixed_k2,Frozen K=2,edit_personal_details,40.0,0.1,0.0,0.16,0.0,-0.06,0.0
banking77,0.75,fixed_k2,Frozen K=2,exchange_charge,40.0,0.1375,0.0,0.1624999999999999,0.0,-0.024999999999999883,0.0
banking77,0.75,fixed_k2,Frozen K=2,exchange_rate,40.0,0.075,0.0023684210526315,0.11,0.0023684210526315,-0.035,0.0
banking77,0.75,fixed_k2,Frozen K=2,exchange_via_app,40.0,0.15625,0.0055921052631578,0.29375,0.0032894736842105,-0.1375,0.0023026315789473
banking77,0.75,fixed_k2,Frozen K=2,extra_charge_on_statement,40.0,0.2125,0.0115131578947368,0.28125,0.0042763157894736,-0.06875,0.0072368421052631995
banking77,0.75,fixed_k2,Frozen K=2,failed_transfer,40.0,0.10625,0.0118421052631578,0.14375,0.0095394736842105,-0.03749999999999999,0.0023026315789472993
banking77,0.75,fixed_k2,Frozen K=2,fiat_currency_support,40.0,0.15625,0.0101973684210526,0.2,0.0092105263157894,-0.04375000000000001,0.0009868421052632009
banking77,0.75,fixed_k2,Frozen K=2,get_disposable_virtual_card,40.0,0.1549999999999999,0.0010526315789473,0.19,0.001578947368421,-0.035000000000000114,-0.0005263157894736998
banking77,0.75,fixed_k2,Frozen K=2,get_physical_card,40.0,0.15,0.0111842105263157,0.15,0.0032894736842105,0.0,0.0078947368421052
